ID,Data,Ora,Tipo,Causa,Meteo,Visibilità,N.Illesi,N.Feriti,N.PrognosiRiservata,N.Deceduti
3821441,Roma,12-05-2018,21:35,Tamponamento,,Sereno,Sufficiente,4,0,0,0
3821507,Roma,13-05-2018,08:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3821758,Roma,12-05-2018,15:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3821763,Roma,12-05-2018,17:00,Tamponamento,,Sereno,Buona,3,0,0,0
3821770,Roma,13-05-2018,12:30,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
3821777,Roma,13-05-2018,17:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3821990,Roma,11-05-2018,11:30,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,3,0,0,0
3821992,Roma,13-05-2018,15:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3822006,Roma,11-05-2018,12:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3822014,Roma,12-05-2018,01:30,Fuoriuscita dalla sede stradale,,Nuvoloso,Sufficiente,1,0,0,0
3822016,Roma,11-05-2018,12:35,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3822017,Roma,13-05-2018,10:15,Tamponamento,,Sereno,Buona,2,0,0,0
3822019,Roma,12-05-2018,06:50,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,3,1,0,0
3822024,Roma,11-05-2018,19:10,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3822032,Roma,12-05-2018,15:10,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3822034,Roma,11-05-2018,13:15,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,0,1,0,0
3822040,Roma,13-05-2018,17:40,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3822049,Roma,13-05-2018,22:15,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Sufficiente,2,1,0,0
3822050,Roma,14-05-2018,06:30,Tamponamento Multiplo,,Sereno,Sufficiente,3,1,0,0
3822054,Roma,12-05-2018,10:30,Tamponamento,,Sereno,Buona,2,0,0,0
3822057,Roma,11-05-2018,20:50,Veicolo in marcia contro ostacolo accidentale,,,,0,1,0,0
3822060,Roma,12-05-2018,17:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3822061,Roma,12-05-2018,04:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,1,0,0,0
3822062,Roma,12-05-2018,02:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,2,0,0
3822064,Roma,13-05-2018,13:28,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3822065,Roma,11-05-2018,12:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3822066,Roma,12-05-2018,12:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3822067,Roma,12-05-2018,11:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3822070,Roma,11-05-2018,16:15,Tamponamento Multiplo,,Sereno,Buona,2,1,0,0
3822071,Roma,12-05-2018,20:20,Tamponamento,,Sereno,Buona,5,0,0,0
3822073,Roma,13-05-2018,18:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3822074,Roma,12-05-2018,17:00,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Sufficiente,2,1,0,0
3822076,Roma,11-05-2018,08:45,Infortunio per sola frenata improvvisa,,Sereno,Buona,1,0,0,0
3822091,Roma,14-05-2018,07:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3822094,Roma,13-05-2018,15:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3822096,Roma,13-05-2018,20:15,Tamponamento,,Sereno,Buona,6,0,0,0
3822100,Roma,12-05-2018,23:35,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Insufficiente,3,0,0,0
3822103,Roma,13-05-2018,13:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3822106,Roma,11-05-2018,19:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,6,0,0,0
3822113,Roma,13-05-2018,12:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,5,0,0
3822115,Roma,13-05-2018,18:30,Tamponamento Multiplo,,Sereno,Buona,8,1,0,0
3822116,Roma,12-05-2018,09:45,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3822117,Roma,13-05-2018,16:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3822118,Roma,11-05-2018,21:50,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,2,0,0,0
3822119,Roma,13-05-2018,17:35,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,4,0,0,0
3822120,Roma,13-05-2018,16:15,Tamponamento,,Sereno,Buona,4,0,0,0
3822121,Roma,13-05-2018,17:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3822128,Roma,13-05-2018,04:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3822136,Roma,13-05-2018,11:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3822138,Roma,11-05-2018,18:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3822139,Roma,13-05-2018,13:30,Tamponamento Multiplo,,Sereno,Buona,6,0,0,0
3822140,Roma,13-05-2018,15:45,Scontro laterale fra veicoli in marcia,,,,2,0,0,0
3822142,Roma,11-05-2018,16:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3822144,Roma,13-05-2018,16:45,Tamponamento,,Sereno,Buona,1,1,0,0
3822149,Roma,13-05-2018,06:10,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3822151,Roma,13-05-2018,17:30,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3822152,Roma,13-05-2018,20:45,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,0,1,0,0
3822155,Roma,11-05-2018,13:50,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3822156,Roma,11-05-2018,14:35,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3822163,Roma,11-05-2018,14:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3822164,Roma,11-05-2018,19:45,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3822167,Roma,14-05-2018,01:00,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Sufficiente,1,0,0,0
3822170,Roma,11-05-2018,10:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3822174,Roma,13-05-2018,04:30,Tamponamento,,Sereno,Sufficiente,1,1,0,0
3822192,Roma,12-05-2018,12:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3822194,Roma,12-05-2018,12:40,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3822202,Roma,13-05-2018,20:05,Investimento di pedone,,Sereno,Buona,1,2,0,0
3822204,Roma,13-05-2018,16:35,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3822207,Roma,13-05-2018,00:05,Tamponamento,,Sereno,Buona,2,3,0,0
3822211,Roma,11-05-2018,06:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3822219,Roma,11-05-2018,21:45,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3822223,Roma,11-05-2018,09:55,Scontro laterale fra veicoli in marcia,,,,2,0,0,0
3822226,Roma,13-05-2018,16:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3822232,Roma,11-05-2018,21:25,Veicolo in marcia contro ostacolo accidentale,,Sereno,Insufficiente,1,0,0,0
3822236,Roma,14-05-2018,04:35,Veicolo in marcia contro ostacolo fisso,,,,0,1,0,0
3822243,Roma,13-05-2018,18:10,Tamponamento,,,,1,1,0,0
3822258,Roma,11-05-2018,22:45,Scontro frontale fra veicoli in marcia,,Sereno,Sufficiente,1,0,0,0
3822260,Roma,14-05-2018,08:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3822277,Roma,11-05-2018,10:45,Investimento di pedone,,Sereno,Buona,1,2,0,0
3822280,Roma,11-05-2018,08:30,Tamponamento,,Sereno,Buona,3,0,0,0
3822281,Roma,13-05-2018,23:00,Scontro frontale/laterale SX fra veicoli in marcia,,,,3,0,0,0
3822297,Roma,11-05-2018,14:10,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3822299,Roma,12-05-2018,23:10,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,1,4,0,0
3822313,Roma,11-05-2018,08:00,Veicolo in marcia contro ostacolo accidentale,,Nebbia,Buona,1,0,0,0
3822319,Roma,13-05-2018,05:30,Veicolo in marcia contro veicoli in sosta,,Sereno,Sufficiente,1,0,0,0
3822325,Roma,11-05-2018,21:00,Tamponamento,,Sereno,Buona,2,1,0,0
3822334,Roma,14-05-2018,09:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,0,1,0,0
3822337,Roma,11-05-2018,18:15,Tamponamento,,Sereno,Buona,1,1,0,0
3822356,Roma,10-05-2018,16:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3822363,Roma,13-05-2018,07:35,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3822368,Roma,12-05-2018,13:10,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,1,0,1,0
3822377,Roma,12-05-2018,06:30,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,2,0,0,0
3822388,Roma,10-05-2018,14:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3822389,Roma,14-05-2018,08:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3822391,Roma,12-05-2018,11:30,Scontro laterale fra veicoli in marcia,,Sereno,Insufficiente,7,0,0,0
3822405,Roma,09-05-2018,17:20,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3822411,Roma,10-05-2018,14:55,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3822429,Roma,14-05-2018,10:00,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3822432,Roma,11-05-2018,12:50,Tamponamento Multiplo,,Nuvoloso,Buona,4,0,0,0
3822441,Roma,14-05-2018,09:45,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3822443,Roma,11-05-2018,13:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3822452,Roma,11-05-2018,09:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3822472,Roma,11-05-2018,11:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3822489,Roma,11-05-2018,16:00,Tamponamento,,Sereno,Buona,2,0,0,0
3822492,Roma,11-05-2018,18:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3822512,Roma,14-05-2018,02:00,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,2,0,0,0
3822527,Roma,11-05-2018,23:13,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3822534,Roma,13-05-2018,11:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3822550,Roma,11-05-2018,16:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3822559,Roma,14-05-2018,10:55,Tamponamento,,Nuvoloso,Buona,1,1,0,0
3822589,Roma,12-05-2018,02:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,0,2,0,0
3822633,Roma,11-05-2018,13:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3822635,Roma,13-05-2018,18:40,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3822638,Roma,11-05-2018,,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,3,0,0,0
3822642,Roma,12-05-2018,20:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3822647,Roma,12-05-2018,12:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3822712,Roma,13-05-2018,13:00,Tamponamento Multiplo,,Nuvoloso,Buona,6,0,0,0
3822719,Roma,11-05-2018,20:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3822728,Roma,13-05-2018,13:05,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3822739,Roma,13-05-2018,20:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3822750,Roma,11-05-2018,23:25,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3822769,Roma,14-05-2018,12:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3822774,Roma,12-05-2018,07:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3822817,Roma,14-05-2018,12:50,Tamponamento Multiplo,,Nuvoloso,Buona,3,0,0,0
3822825,Roma,14-05-2018,13:05,Tamponamento,,Nuvoloso,Buona,1,1,0,0
3822835,Roma,12-05-2018,10:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3822859,Roma,11-05-2018,23:00,Tamponamento,,Sereno,Sufficiente,1,0,1,0
3822881,Roma,14-05-2018,12:50,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3822942,Roma,14-05-2018,09:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3822974,Roma,11-05-2018,15:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3822994,Roma,14-05-2018,14:20,Tamponamento,,,,2,0,0,0
3822995,Roma,14-05-2018,11:45,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,3,0,0,0
3823007,Roma,14-05-2018,12:50,Scontro frontale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3823009,Roma,14-05-2018,12:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3823045,Roma,14-05-2018,11:15,Veicolo in marcia contro veicoli in sosta,,Nuvoloso,Buona,1,1,0,0
3823064,Roma,14-05-2018,15:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3823074,Roma,12-05-2018,18:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3823101,Roma,13-05-2018,08:50,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3823129,Roma,11-05-2018,17:20,Investimento di pedone,,Sereno,Buona,1,1,0,0
3823227,Roma,14-05-2018,16:05,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3823255,Roma,14-05-2018,09:25,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3823263,Roma,14-05-2018,11:00,Scontro laterale fra veicoli in marcia,,,,2,0,0,0
3823274,Roma,14-05-2018,16:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,4,1,0,0
3823303,Roma,14-05-2018,16:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3823309,Roma,14-05-2018,17:25,Tamponamento Multiplo,,Sereno,Buona,1,1,0,0
3823324,Roma,14-05-2018,06:15,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,0,1,0,0
3823330,Roma,13-05-2018,06:10,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,3,0,0,0
3823353,Roma,13-05-2018,21:30,Investimento di pedone,,Nuvoloso,Sufficiente,0,3,0,0
3823371,Roma,11-05-2018,17:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3823376,Roma,14-05-2018,18:35,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3823378,Roma,14-05-2018,16:10,Veicolo in marcia contro veicolo fermo,,Sereno,Sufficiente,2,0,0,0
3823380,Roma,14-05-2018,18:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3823392,Roma,12-05-2018,22:20,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Sufficiente,3,0,0,0
3823412,Roma,13-05-2018,13:05,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3823434,Roma,13-05-2018,14:20,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3823440,Roma,14-05-2018,17:30,Tamponamento Multiplo,,Nuvoloso,Buona,2,1,0,0
3823441,Roma,13-05-2018,08:55,Tamponamento,,Sereno,Buona,3,0,0,0
3823446,Roma,13-05-2018,17:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,1,0,0
3823807,Roma,14-05-2018,19:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3823808,Roma,14-05-2018,17:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3823810,Roma,14-05-2018,16:10,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3823825,Roma,14-05-2018,18:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3823828,Roma,14-05-2018,20:47,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3823830,Roma,13-05-2018,00:02,Tamponamento,,Sereno,Buona,4,0,0,0
3823836,Roma,15-05-2018,02:50,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Sufficiente,1,2,0,0
3823838,Roma,14-05-2018,18:50,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3823858,Roma,14-05-2018,16:40,Scontro frontale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3823862,Roma,13-05-2018,19:30,Scontro frontale fra veicoli in marcia,,,,0,4,1,0
3823873,Roma,14-05-2018,19:50,Tamponamento,,Sereno,Buona,3,0,0,0
3823879,Roma,14-05-2018,18:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3823884,Roma,14-05-2018,14:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3823896,Roma,14-05-2018,16:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,0,2,0,1
3823897,Roma,14-05-2018,19:05,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3823901,Roma,14-05-2018,19:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3823902,Roma,13-05-2018,02:35,Scontro laterale fra veicoli in marcia,,Sereno,Buona,8,0,0,0
3823903,Roma,15-05-2018,00:25,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Sufficiente,1,0,0,0
3823910,Roma,14-05-2018,11:30,Investimento di pedone,,,,0,1,0,0
3823914,Roma,15-05-2018,07:10,Veicolo in marcia contro veicolo arresto,,Pioggia in atto,Buona,1,1,0,0
3823915,Roma,14-05-2018,21:45,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3823921,Roma,14-05-2018,06:10,Investimento di pedone,,Sereno,Sufficiente,1,1,0,0
3823925,Roma,14-05-2018,08:45,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3823932,Roma,14-05-2018,11:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,0,1,1,0
3823934,Roma,14-05-2018,15:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3823935,Roma,14-05-2018,13:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3823939,Roma,14-05-2018,09:15,Veicolo in marcia contro veicolo arresto,,Nuvoloso,Buona,3,0,0,0
3823940,Roma,14-05-2018,23:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,2,0,0,0
3823945,Roma,14-05-2018,01:00,Tamponamento,,Pioggia in atto,Buona,1,1,0,0
3823946,Roma,14-05-2018,19:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3823959,Roma,12-05-2018,21:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3823971,Roma,14-05-2018,14:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3823972,Roma,14-05-2018,19:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3824008,Roma,14-05-2018,14:15,Veicolo in marcia contro veicolo fermo,,,,1,1,0,0
3824009,Roma,15-05-2018,07:45,Ribaltamento senza urto contro ostacolo fisso,,Nuvoloso,Buona,0,1,0,0
3824010,Roma,14-05-2018,17:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,5,0,0,0
3824011,Roma,14-05-2018,18:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3824014,Roma,14-05-2018,09:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3824016,Roma,14-05-2018,22:10,Scontro frontale/laterale DX fra veicoli in marcia,,Nebbia,Buona,4,0,0,0
3824019,Roma,15-05-2018,08:30,Scontro frontale/laterale SX fra veicoli in marcia,,Pioggia in atto,Buona,1,2,0,0
3824022,Roma,14-05-2018,10:00,Tamponamento,,Sereno,Buona,2,0,0,0
3824027,Roma,14-05-2018,20:30,Tamponamento,,Sereno,Buona,3,0,0,0
3824028,Roma,14-05-2018,08:30,Tamponamento,,Nuvoloso,Buona,1,1,0,0
3824031,Roma,14-05-2018,14:45,Investimento di pedone,,Nuvoloso,Buona,5,1,0,0
3824033,Roma,15-05-2018,08:10,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3824055,Roma,15-05-2018,08:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3824070,Roma,14-05-2018,12:00,Veicolo in marcia contro veicolo arresto,,Nuvoloso,Buona,0,1,0,0
3824097,Roma,14-05-2018,07:50,Infortunio per caduta del veicolo,,Sereno,Buona,0,1,0,0
3824099,Roma,14-05-2018,09:10,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3824121,Roma,14-05-2018,20:20,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
3824127,Roma,13-05-2018,21:20,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Sufficiente,5,0,0,0
3824146,Roma,15-05-2018,07:55,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3824159,Roma,15-05-2018,07:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,3,1,0,0
3824160,Roma,15-05-2018,08:40,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Buona,1,1,0,0
3824172,Roma,15-05-2018,08:30,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Buona,3,1,0,0
3824178,Roma,15-05-2018,08:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3824204,Roma,14-05-2018,17:45,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3824209,Roma,12-05-2018,01:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,2,0,0,0
3824222,Roma,14-05-2018,18:25,Tamponamento Multiplo,,Nuvoloso,Buona,3,0,0,0
3824232,Roma,14-05-2018,01:00,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,1,0,0,0
3824265,Roma,15-05-2018,06:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3824271,Roma,14-05-2018,18:10,Tamponamento Multiplo,,Sereno,Buona,7,0,0,0
3824279,Roma,14-05-2018,23:50,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,2,0,0,0
3824284,Roma,15-05-2018,10:35,Tamponamento,,Pioggia in atto,Buona,3,0,0,0
3824299,Roma,15-05-2018,10:00,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
3824313,Roma,15-05-2018,10:45,Infortunio per sola frenata improvvisa,,Pioggia in atto,Buona,0,1,0,0
3824337,Roma,13-05-2018,,Investimento di pedone,,Sereno,Sufficiente,0,0,1,0
3824356,Roma,15-05-2018,09:05,Tamponamento,,Pioggia in atto,Buona,3,0,0,0
3824362,Roma,14-05-2018,00:15,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Sufficiente,2,0,0,0
3824387,Roma,15-05-2018,11:45,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3824398,Roma,15-05-2018,11:35,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Buona,1,1,0,0
3824407,Roma,14-05-2018,16:00,Tamponamento Multiplo,,Sereno,Buona,6,0,0,0
3824414,Roma,14-05-2018,18:45,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,1,3,0,0
3824417,Roma,15-05-2018,08:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3824418,Roma,14-05-2018,19:50,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,2,0,0
3824448,Roma,15-05-2018,10:30,Fuoriuscita dalla sede stradale,,Pioggia in atto,Buona,0,2,0,0
3824452,Roma,14-05-2018,10:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,0,1,0,0
3824509,Roma,14-05-2018,12:00,Veicolo in marcia contro veicolo fermo,,,,2,0,0,0
3824537,Roma,14-05-2018,12:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3824558,Roma,14-05-2018,15:00,Tamponamento,,Sereno,Buona,2,1,0,0
3824668,Roma,15-05-2018,12:40,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3824679,Roma,14-05-2018,07:50,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3824697,Roma,13-05-2018,19:45,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3824726,Roma,15-05-2018,08:00,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3824734,Roma,15-05-2018,08:20,Tamponamento,,Nuvoloso,Buona,2,1,0,0
3824770,Roma,15-05-2018,12:15,Scontro frontale/laterale SX fra veicoli in marcia,,Pioggia in atto,Sufficiente,2,0,0,0
