ID,Data,Ora,Tipo,Causa,Meteo,Visibilità,N.Illesi,N.Feriti,N.PrognosiRiservata,N.Deceduti
3763027,Roma,04-04-2018,20:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,1,0,0,0
3763030,Roma,04-04-2018,11:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3763033,Roma,04-04-2018,13:15,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,2,0,0,0
3763036,Roma,04-04-2018,17:30,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3763049,Roma,04-04-2018,12:50,Veicolo in marcia contro veicoli in sosta,,Nuvoloso,Buona,2,1,0,0
3763051,Roma,05-04-2018,00:15,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3763072,Roma,04-04-2018,20:10,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Buona,1,0,0,0
3763082,Roma,05-04-2018,08:20,Tamponamento,,Nuvoloso,Buona,4,0,0,0
3763110,Roma,04-04-2018,09:00,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Buona,0,2,0,0
3763111,Roma,05-04-2018,07:00,Investimento di pedone,,Nuvoloso,Buona,0,2,0,0
3763140,Roma,04-04-2018,14:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3763147,Roma,04-04-2018,15:30,Tamponamento,,,,2,1,0,0
3763149,Roma,04-04-2018,06:40,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,2,0,0,0
3763150,Roma,04-04-2018,16:30,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,0,1,0,0
3763153,Roma,04-04-2018,10:50,Scontro frontale/laterale SX fra veicoli in marcia,,,,2,1,0,0
3763156,Roma,04-04-2018,12:50,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3763222,Roma,04-04-2018,19:00,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,0,5,0,0
3763223,Roma,04-04-2018,09:20,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3763268,Roma,04-04-2018,11:40,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3763312,Roma,05-04-2018,08:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3763342,Roma,05-04-2018,07:50,Tamponamento,,Nuvoloso,Sufficiente,1,1,0,0
3763385,Roma,04-04-2018,10:10,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3763388,Roma,05-04-2018,07:50,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3763476,Roma,04-04-2018,15:30,Veicolo in marcia contro veicolo in sosta,,,,1,0,0,0
3763480,Roma,05-04-2018,08:50,Tamponamento Multiplo,,Sereno,Buona,6,0,0,0
3763493,Roma,04-04-2018,23:00,Tamponamento,,Nuvoloso,Sufficiente,2,1,0,0
3763580,Roma,05-04-2018,08:00,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3763602,Roma,03-04-2018,07:50,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3763604,Roma,05-04-2018,14:00,Tamponamento,,Sereno,Sufficiente,1,0,0,0
3763642,Roma,03-04-2018,09:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3763711,Roma,05-04-2018,14:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3763760,Roma,03-04-2018,17:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,6,0,0,0
3763800,Roma,05-04-2018,16:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Sufficiente,2,0,0,0
3763888,Roma,05-04-2018,13:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3763893,Roma,05-04-2018,12:00,Veicolo in marcia contro veicolo arresto,,Nuvoloso,Buona,3,1,0,0
3763896,Roma,03-04-2018,18:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3763955,Roma,05-04-2018,11:45,Investimento di pedone,,Pioggia in atto,Buona,2,1,0,0
3763967,Roma,05-04-2018,15:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3764025,Roma,05-04-2018,16:50,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3764038,Roma,05-04-2018,08:05,Tamponamento,,Nuvoloso,Buona,1,1,0,0
3764040,Roma,04-04-2018,21:20,Scontro frontale/laterale SX fra veicoli in marcia,,Pioggia in atto,Sufficiente,1,1,0,0
3764043,Roma,05-04-2018,15:40,Tamponamento,,Pioggia in atto,Buona,2,0,0,0
3764055,Roma,05-04-2018,09:15,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3764059,Roma,04-04-2018,16:30,Tamponamento,,Nuvoloso,Buona,4,0,0,0
3764070,Roma,04-04-2018,01:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3764077,Roma,03-04-2018,20:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3764087,Roma,04-04-2018,19:15,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Sufficiente,1,0,0,0
3764092,Roma,05-04-2018,08:40,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3764093,Roma,04-04-2018,13:40,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3764098,Roma,05-04-2018,08:10,Tamponamento Multiplo,,Nuvoloso,Buona,3,0,0,0
3764112,Roma,05-04-2018,08:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3764114,Roma,05-04-2018,08:20,Tamponamento Multiplo,,Nuvoloso,Buona,2,1,0,0
3764141,Roma,05-04-2018,16:45,Infortunio per sola frenata improvvisa,,Sereno,Buona,2,1,0,0
3764493,Roma,05-04-2018,10:15,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,0,1,0,0
3764498,Roma,05-04-2018,11:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,1,0,0,0
3764499,Roma,05-04-2018,16:05,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Sufficiente,2,0,0,0
3764502,Roma,05-04-2018,07:55,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,1,1,0,0
3764503,Roma,05-04-2018,09:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3764508,Roma,05-04-2018,12:15,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3764509,Roma,05-04-2018,15:30,Tamponamento Multiplo,,Sereno,Buona,6,0,0,0
3764513,Roma,05-04-2018,10:15,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3764523,Roma,05-04-2018,08:45,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3764532,Roma,05-04-2018,09:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3764537,Roma,05-04-2018,21:30,Veicolo in marcia contro ostacolo accidentale,,,,2,0,0,0
3764542,Roma,05-04-2018,16:40,Investimento di pedone,,Sereno,Buona,1,1,0,0
3764554,Roma,05-04-2018,00:02,Tamponamento,,Sereno,Buona,1,1,0,0
3764558,Roma,05-04-2018,15:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3764567,Roma,05-04-2018,18:30,Veicolo in marcia contro veicolo arresto,,Sereno,Buona,2,1,0,0
3764576,Roma,06-04-2018,07:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3764579,Roma,05-04-2018,16:00,Tamponamento,,Nebbia,Buona,8,0,0,0
3764589,Roma,05-04-2018,09:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3764591,Roma,05-04-2018,13:50,Tamponamento Multiplo,,Nuvoloso,Buona,4,1,0,0
3764602,Roma,05-04-2018,11:55,Veicolo in marcia contro veicolo arresto,,Sereno,Buona,2,0,0,0
3764608,Roma,05-04-2018,15:15,Tamponamento Multiplo,,Nuvoloso,Buona,4,0,0,0
3764618,Roma,05-04-2018,15:05,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Sufficiente,2,0,0,0
3764627,Roma,05-04-2018,18:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3764634,Roma,05-04-2018,12:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,5,1,0,0
3764638,Roma,05-04-2018,09:35,Tamponamento Multiplo,,Nuvoloso,Buona,2,1,0,0
3764648,Roma,05-04-2018,08:50,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3764652,Roma,06-04-2018,00:15,Tamponamento,,Sereno,Buona,2,1,0,0
3764656,Roma,05-04-2018,21:40,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3764659,Roma,06-04-2018,04:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3764662,Roma,05-04-2018,12:10,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,3,0,0,0
3764677,Roma,05-04-2018,17:50,Tamponamento Multiplo,,Nuvoloso,Buona,3,1,0,0
3764678,Roma,05-04-2018,16:35,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3764690,Roma,05-04-2018,05:20,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3764732,Roma,05-04-2018,13:05,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Sufficiente,2,0,0,0
3764738,Roma,05-04-2018,08:20,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3764754,Roma,05-04-2018,10:40,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3764761,Roma,05-04-2018,15:50,Tamponamento,,Pioggia in atto,Buona,2,0,0,0
3764767,Roma,05-04-2018,08:30,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3764775,Roma,05-04-2018,17:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3764809,Roma,05-04-2018,09:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3764829,Roma,06-04-2018,07:50,Tamponamento,,Sereno,Buona,0,2,0,0
3764859,Roma,05-04-2018,10:00,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3764868,Roma,06-04-2018,09:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3764892,Roma,05-04-2018,15:15,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3764921,Roma,03-04-2018,19:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3764927,Roma,05-04-2018,12:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3764931,Roma,05-04-2018,14:35,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3764959,Roma,06-04-2018,09:50,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3765004,Roma,05-04-2018,09:30,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3765032,Roma,06-04-2018,10:10,Tamponamento Multiplo,,Sereno,Buona,3,0,0,0
3765112,Roma,06-04-2018,11:30,Tamponamento Multiplo,,Sereno,Buona,3,0,0,0
3765118,Roma,06-04-2018,09:50,Ribaltamento senza urto contro ostacolo fisso,,Sereno,Buona,1,1,0,0
3765123,Roma,06-04-2018,10:20,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
3765297,Roma,05-04-2018,22:20,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3765353,Roma,06-04-2018,07:05,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3765361,Roma,06-04-2018,12:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3765379,Roma,05-04-2018,09:00,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3765402,Roma,07-04-2018,15:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3765411,Roma,05-04-2018,16:30,Tamponamento,,Sereno,Buona,1,1,0,0
3765423,Roma,05-04-2018,09:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3765445,Roma,05-04-2018,13:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3765456,Roma,05-04-2018,21:20,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3765458,Roma,06-04-2018,14:50,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,0,2,0,0
3765687,Roma,06-04-2018,16:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3765695,Roma,06-04-2018,09:30,Veicolo in marcia contro veicolo in sosta,,,,1,0,0,0
3765705,Roma,06-04-2018,10:45,Scontro frontale/laterale DX fra veicoli in marcia,,,,3,0,0,0
3765725,Roma,06-04-2018,16:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3765784,Roma,06-04-2018,14:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3765788,Roma,06-04-2018,17:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3765794,Roma,06-04-2018,17:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3765844,Roma,04-04-2018,11:00,Scontro laterale fra veicoli in marcia,,,,3,0,0,0
3765852,Roma,05-04-2018,10:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3765859,Roma,05-04-2018,19:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3765866,Roma,05-04-2018,14:10,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,1,0,0,0
3766159,Roma,06-04-2018,08:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3766161,Roma,06-04-2018,20:00,Investimento di pedone,,Sereno,Buona,1,1,0,0
3766190,Roma,06-04-2018,22:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3766251,Roma,06-04-2018,08:00,Tamponamento Multiplo,,Sereno,Buona,2,1,0,0
3766256,Roma,06-04-2018,09:50,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3766257,Roma,06-04-2018,11:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3766258,Roma,06-04-2018,11:40,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,5,0,0,0
3766259,Roma,06-04-2018,15:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3766260,Roma,06-04-2018,15:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3766261,Roma,06-04-2018,18:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Insufficiente,2,1,0,0
3766308,Roma,06-04-2018,14:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3766320,Roma,06-04-2018,16:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3766328,Roma,06-04-2018,18:00,Scontro frontale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3766329,Roma,06-04-2018,23:30,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
3766332,Roma,06-04-2018,17:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,2,0,0
3766355,Roma,06-04-2018,10:05,Tamponamento,,Sereno,Buona,1,1,0,0
3766363,Roma,05-04-2018,12:00,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3766367,Roma,06-04-2018,10:45,Scontro frontale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3766376,Roma,05-04-2018,07:45,Infortunio per caduta del veicolo,,Nuvoloso,Buona,2,0,0,0
3766384,Roma,06-04-2018,08:30,Tamponamento,,Sereno,Buona,1,1,0,0
3766388,Roma,07-04-2018,00:20,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,3,2,0,0
3766397,Roma,05-04-2018,12:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3766401,Roma,06-04-2018,13:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3766407,Roma,06-04-2018,11:15,Investimento di pedone,,Sereno,Buona,2,1,0,0
3766421,Roma,06-04-2018,08:50,Tamponamento Multiplo,,Sereno,Buona,3,0,0,0
3766458,Roma,06-04-2018,19:50,Infortunio per sola frenata improvvisa,,Sereno,Sufficiente,0,1,0,0
3766461,Roma,06-04-2018,09:55,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3766477,Roma,05-04-2018,17:15,Tamponamento Multiplo,,Nuvoloso,Buona,3,0,0,0
3766485,Roma,07-04-2018,04:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,5,0,0,0
3766488,Roma,06-04-2018,15:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3766510,Roma,05-04-2018,22:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3766521,Roma,06-04-2018,15:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3766540,Roma,06-04-2018,11:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3766558,Roma,06-04-2018,16:50,Investimento di pedone,,Sereno,Buona,1,1,0,0
3766601,Roma,06-04-2018,14:25,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,2,0,0,0
3766602,Roma,06-04-2018,18:00,Veicolo in marcia contro veicoli in sosta,,,,0,1,0,0
3766607,Roma,06-04-2018,22:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3766611,Roma,07-04-2018,05:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
3766612,Roma,05-04-2018,15:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3766618,Roma,06-04-2018,19:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3766646,Roma,07-04-2018,11:30,Veicoli in marcia contro veicolo fermo,,,,2,0,0,0
3766655,Roma,06-04-2018,21:00,Tamponamento,,Sereno,Buona,1,2,0,0
3766764,Roma,07-04-2018,11:55,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3766768,Roma,07-04-2018,11:55,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,6,0,0,0
3766772,Roma,07-04-2018,09:00,Infortunio per sola frenata improvvisa,,Sereno,Buona,2,1,0,0
3766780,Roma,07-04-2018,09:10,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3766790,Roma,07-04-2018,12:47,Tamponamento Multiplo,,Sereno,Buona,4,0,0,0
3766815,Roma,06-04-2018,08:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3766852,Roma,06-04-2018,16:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3766868,Roma,06-04-2018,18:45,Tamponamento,,Sereno,Buona,3,0,0,0
3766880,Roma,07-04-2018,00:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Insufficiente,1,0,0,0
3766906,Roma,07-04-2018,14:37,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,0,1,0
3766978,Roma,07-04-2018,15:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3767055,Roma,06-04-2018,09:50,Investimento di pedone,,Sereno,Buona,1,1,0,0
3767076,Roma,06-04-2018,13:45,Veicolo in marcia contro veicolo arresto,,Sereno,Buona,2,0,0,0
3767096,Roma,06-04-2018,16:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3767121,Roma,06-04-2018,19:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3767364,Roma,07-04-2018,15:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3767554,Roma,07-04-2018,13:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3767555,Roma,07-04-2018,14:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,3,0,0
3767556,Roma,07-04-2018,16:45,Investimento di pedone,,Sereno,Sufficiente,1,1,0,0
3767559,Roma,07-04-2018,17:20,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3767562,Roma,07-04-2018,12:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,0,0,0
3767563,Roma,07-04-2018,21:05,Veicolo in marcia contro ostacolo fisso,,,,1,0,0,0
3767565,Roma,07-04-2018,16:02,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3767566,Roma,07-04-2018,12:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3767568,Roma,07-04-2018,23:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3767571,Roma,08-04-2018,01:40,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3767572,Roma,07-04-2018,17:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3767712,Roma,07-04-2018,17:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3767716,Roma,07-04-2018,01:30,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,2,0,0,0
3767797,Roma,07-04-2018,15:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3767805,Roma,08-04-2018,02:50,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,4,0,0,0
3767806,Roma,07-04-2018,16:30,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,2,0,0,0
3767807,Roma,08-04-2018,04:50,Scontro frontale fra veicoli in marcia,,Sereno,Buona,4,2,0,0
3767813,Roma,07-04-2018,18:20,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3767834,Roma,07-04-2018,14:10,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,0,2,0,0
3767840,Roma,08-04-2018,08:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3767870,Roma,07-04-2018,15:15,Tamponamento Multiplo,,Sereno,Buona,7,1,0,0
3767955,Roma,07-04-2018,00:10,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,4,0,0,0
3767990,Roma,07-04-2018,03:20,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Sufficiente,2,0,0,0
3767994,Roma,08-04-2018,11:50,Scontro laterale fra veicoli in marcia,,,,1,0,0,0
3768038,Roma,07-04-2018,11:05,Scontro laterale fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3768058,Roma,07-04-2018,21:15,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
3768090,Roma,07-04-2018,17:10,Tamponamento,,Sereno,Buona,2,0,0,0
3768131,Roma,07-04-2018,12:55,Tamponamento Multiplo,,Sereno,Buona,4,0,0,0
3768645,Roma,08-04-2018,16:20,Tamponamento,,,,4,0,0,0
3768648,Roma,08-04-2018,22:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3768654,Roma,08-04-2018,18:45,Tamponamento,,Sereno,Buona,2,2,0,0
3768658,Roma,08-04-2018,21:00,Investimento di pedone,,Sereno,Buona,1,1,0,0
3768667,Roma,07-04-2018,09:45,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3768694,Roma,06-04-2018,18:05,Tamponamento Multiplo,,Sereno,Buona,4,0,0,0
3768703,Roma,08-04-2018,20:10,Veicolo in marcia contro ostacolo accidentale,,Sereno,Insufficiente,2,0,0,0
3768705,Roma,05-04-2018,19:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3768706,Roma,09-04-2018,00:45,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,2,0,0,0
3768709,Roma,08-04-2018,02:10,Tamponamento,,Sereno,Buona,0,2,0,0
3768724,Roma,05-04-2018,23:35,Scontro frontale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3768731,Roma,07-04-2018,11:25,Tamponamento,,Sereno,Buona,1,1,0,0
3768738,Roma,07-04-2018,12:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3768740,Roma,08-04-2018,19:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nebbia,Sufficiente,2,1,0,0
3768744,Roma,05-04-2018,09:15,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3768745,Roma,06-04-2018,16:55,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3768750,Roma,06-04-2018,07:35,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
3768752,Roma,07-04-2018,06:00,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
3768757,Roma,08-04-2018,12:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3768759,Roma,08-04-2018,20:55,Scontro laterale fra veicoli in marcia,,Nuvoloso,Sufficiente,3,0,0,0
3768760,Roma,06-04-2018,07:50,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,4,0,0,0
3768765,Roma,08-04-2018,17:40,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3768773,Roma,06-04-2018,09:35,Tamponamento Multiplo,,Sereno,Buona,4,0,0,0
3768775,Roma,07-04-2018,12:45,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3768780,Roma,06-04-2018,14:50,Tamponamento,,Sereno,Buona,3,0,0,0
3768782,Roma,06-04-2018,21:00,Veicolo in marcia contro veicolo arresto,,Sereno,Buona,2,0,0,0
3768783,Roma,08-04-2018,11:35,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3768785,Roma,06-04-2018,16:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3768787,Roma,08-04-2018,23:50,Ribaltamento senza urto contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3768791,Roma,07-04-2018,16:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3768792,Roma,07-04-2018,01:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3768803,Roma,07-04-2018,11:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
