Data;Ora;Luogo;Incidenti;Feriti;X;Y 
2018-05-08;07:45;VIALE DE GASPERI ALCIDE ;F;1;13,337505;38,151012
2018-05-08;09:00;VIA EUGENIO L'EMIRO ;F;1;13,341718;38,114504
2018-05-08;14:25;VIALE REGIONE SICILIANA S.E. ;C;;13,343298;38,090564
2018-05-08;15:10;VIA AURISPA GIOVANNI ;F;1;13,339303;38,126155
2018-05-03;12:45;VIA AQUILEIA ;M;;13,333176;38,141329
2018-05-08;16:20;CORSO CALATAFIMI ;F;2;13,31195;38,095407
2018-05-08;17:10;VIA BASILE ERNESTO ;F;1;13,35172;38,10547
2018-05-08;17:30;PIAZZA CRISPI FRANCESCO ;F;1;13,35304;38,130351
2018-05-08;19:00;VIA AMARI MICHELE ;F;1;13,359617;38,124856
2018-05-09;02:25;VIA PALERMO GASPARE ;C;;13,365483;38,106165
2018-04-24;10:30;VIA DELLA LIBERTA' ;C;;13,348508;38,135004
2018-04-23;10:45;LARGO CAVALIERI DEL S.SEPOLCRO ;F;1;13,33128;38,15129
2018-05-06;02:30;VIA BARCARELLO ;C;;13,282521;38,206478
2018-05-08;07:45;VIA D'ALESSI GIUSEPPE ;C;;13,361053;38,114724
2018-05-09;08:30;VIA LA MALFA UGO ;F;1;13,314353;38,162269
2018-05-09;07:50;VIA PAPIRETO ;F;1;13,353197;38,115176
2018-04-23;11:45;VIALE REGIONE SICILIANA N.O. ;C;;13,328928;38,145724
2018-04-27;18:15;VIA DANTE ;F;1;13,353103;38,124417
2018-05-05;23:00;VIA ALBANESE ENRICO ;F;2;13,354943;38,130163
2018-05-08;08:45;VIALE STRASBURGO ;C;;13,327736;38,155294
2018-05-09;16:15;VIALE REGIONE SICILIANA ;F;1;13,328926;38,122358
2018-05-09;18:20;PIAZZA CAPONNETTO ANTONINO ;F;1;13,357645;38,135668
2018-05-09;19:15;PIAZZA CAPONNETTO ANTONINO ;C;;13,357599;38,135703
2018-05-09;17:30;VIA OLIO DI LINO ;R;1;13,327681;38,086352
2018-05-10;07:30;LARGO TRAINA CLAUDIO ;F;2;13,3398;38,10238
2018-05-10;08:10;VIA PADRE ROSARIO DA PARTANNA ;F;7;13,321411;38,170494
2018-05-01;20:00;VIALE DE MAURO MAURO ;C;;13,302637;38,126954
2018-05-10;12:00;VIA RESUTTANA ;F;1;13,337042;38,151654
2018-05-10;14:50;VIA IMERA ;F;1;13,348743;38,116964
2018-05-10;13:00;VIA CRISPI FRANCESCO ;C;;13,361621;38,128255
2018-04-26;08:30;VIA CRISPI FRANCESCO ;C;;13,360511;38,129881
2018-04-26;17:05;VIA TURATI FILIPPO ;C;;13,355873;38,125178
2018-05-09;10:00;CORSO CALATAFIMI ;F;1;13,330367;38,103119
2018-05-10;11:00;VIA TOLOMEA ;F;2;13,323402;38,206834
2018-05-10;20:30;VIA OLIO DI LINO ;F;1;13,321273;38,081436
2018-05-11;07:05;STRADELLA CARTIERA GRANDE ;F;2;13,311238;38,077375
2018-05-10;17:30;VIALE REGIONE SICILIANA N.O. ;C;;13,329596;38,110519
2018-05-11;11:10;CORSO DEI MILLE ;F;1;13,385011;38,099801
2018-05-11;10:30;VIA CRUILLAS ;F;1;13,316344;38,144829
2018-05-08;17:45;CORSO ALBERTO AMEDEO ;C;;13,350818;38,117724
2018-05-11;13:40;VIALE REGIONE SICILIANA S.E. ;C;;13,386464;38,089141
2018-05-11;15:00;VIALE REGIONE SICILIANA N.O. ;F;2;13,410591;38,085834
2018-05-11;16:15;VIA LO SCHIAVO GIUSEPPE GUIDO ;F;1;13,368748;38,096652
2018-05-11;17:00;VIA DELL'AIRONE ;F;1;13,360393;38,092353
2018-05-11;17:00;CORSO DEI MILLE ;C;;13,368809;38,110806
2018-05-11;22:50;VIA FICHIDINDIA ;M;;13,381119;38,093875
2018-05-12;06:45;VIA ORETO ;F;1;13,371064;38,100854
2018-05-12;12:30;VIA BONANNO PIETRO ;F;1;13,364545;38,1528
2018-05-12;18:15;VIA TRITONE ;F;1;13,279495;38,202833
2018-05-13;01:20;VIA COSTANTINO DOMENICO ;F;1;13,344791;38,131527
2018-05-13;03:00;VIA FORLANINI CARLO ;F;3;13,358254;38,108944
2018-05-13;06:20;FORO UMBERTO I ;F;1;13,376001;38,115258
2018-05-13;10:10;VIALE GALATEA ;F;2;13,323778;38,201115
2018-05-13;16:25;VIA XX SETTEMBRE ;F;1;13,351862;38,127583
2018-05-13;19:30;VIA PECORAINO FILIPPO ;C;;13,393806;38,096991
2018-05-13;21:50;VIA SCIMONELLI IGNAZIO ;F;3;13,346064;38,121523
2018-05-14;00:30;PIAZZA GIULIO CESARE ;F;3;13,366934;38,110996
2018-05-12;15:45;VIA CARTAGINE ;F;3;13,303732;38,125798
2018-05-13;03:00;VIA PECORI GIRALDI GUGLIELMO M ;F;1;13,399916;38,097061
2018-05-12;23:00;VIA AMARI EMERICO ;F;1;13,359219;38,125773
2018-05-14;07:40;VIA CRUILLAS ;C;;13,325423;38,141703
2018-05-12;00:01;CORSO DEI MILLE ;C;;13,369526;38,110395
2018-05-13;18:25;VIALE DELLE ALPI ;F;1;13,33652;38,140075
2018-05-04;17:30;VIA HOUEL ;C;;13,350934;38,122165
2018-05-09;21:00;LUNGOMARE COLOMBO CRISTOFORO ;C;;13,365824;38,17885
2018-05-14;13:30;VIA DEI CANTIERI ;F;1;13,36084;38,136475
2018-05-14;14:25;VIA BAINSIZZA ;F;1;13,342063;38,142432
2018-05-14;15:45;VIA MINUTILLA SALVATORE ;C;;13,300668;38,170241
2018-05-14;17:20;VIALE STRASBURGO ;F;1;13,32428;38,158868
2018-05-14;18:15;VIALE STRASBURGO ;F;1;13,33301;38,149071
2018-05-14;21:10;VIA SAMPOLO ;F;1;13,354883;38,136509
2018-05-15;01:20;VIA LO VALVO ORESTE ;C;;13,305868;38,172799
2018-05-14;13:05;PIAZZA EINSTEIN ALBERT ;C;;13,329081;38,128676
2018-05-11;09:20;PIAZZA TURBA EUCLIDE GEN. ;C;;13,338825;38,100712
2018-05-10;17:30;VIA DANTE ;C;;13,346991;38,122792
2018-05-15;09:50;VIA PECORI GIRALDI GUGLIELMO M ;F;2;13,403682;38,095719
2018-05-09;08:15;VIA CUSMANO GIACOMO ;C;;13,347561;38,125033
2018-05-12;14:00;VIALE DEL FANTE ;C;;13,34256;38,149329
2018-05-14;11:50;PIAZZA EUROPA ;F;1;13,33024;38,148961
2018-05-15;20:25;VIA GIRARDENGO COSTANTE ;F;2;13,318267;38,178979
2018-05-10;10:10;VIA PLAUTO ;C;;13,26903;38,20004
2018-05-16;07:45;VIA LA MALFA UGO ;F;1;13,31403;38,162456
2018-05-16;07:45;CORSO ALBERTO AMEDEO ;F;1;13,352002;38,114998
2018-05-16;08:35;VIA BAINSIZZA ;F;3;13,341642;38,14217
2018-05-16;10:15;VIA CAVOUR CAMILLO ;C;;13,360464;38,121817
2018-05-16;13:00;VIALE LEONARDO DA VINCI ;F;1;13,318152;38,126823
2018-05-16;16:40;VIA TRINACRIA ;F;1;13,338039;38,149136
2018-05-16;19:45;VIALE DIANA ;F;1;13,339182;38,166398
2018-05-16;22:05;PIAZZA S.DOMENICO ;F;1;13,363066;38,118442
2018-05-17;00:10;VIALE LAZIO ;C;;13,333748;38,14054
2018-05-17;07:15;VIA FERMI ENRICO ;F;1;13,33604;38,127034
2018-05-17;07:40;VIALE LEONARDO DA VINCI ;F;1;13,308316;38,126406
2018-05-17;07:20;VIA CRISPI FRANCESCO ;F;1;13,36613;38,12107
2018-05-16;08:35;VIA PARTANNA MONDELLO ;C;;13,303092;38,193485
2018-05-17;13:30;VIA CALA ;F;2;13,371273;38,119772
2018-05-17;16:00;VIALE STRASBURGO ;F;2;13,329336;38,153442
2018-05-17;16:00;VIA S.LORENZO ;F;1;13,317146;38,166478
2018-05-12;15:40;PIAZZA MARCHESE DI REGALMICI ;F;1;13,357059;38,122228
2018-05-16;08:50;VIALE REGIONE SICILIANA N.O. ;F;1;13,329499;38,110122
2018-05-17;21:20;VIA CADORNA LUIGI GEN. ;C;;13,356129;38,109938
2018-05-17;21:50;PIAZZA CAPONNETTO ANTONINO ;C;;13,357839;38,135025
2018-05-18;09:45;VIA LANZA IGNAZIO E MANFREDI ;C;;13,351445;38,097513
2018-05-17;13:10;VIALE VENERE ;F;1;13,32835;38,189613
2018-05-14;07:30;VIA DANTE ;F;1;13,353292;38,124347
2018-05-02;14:20;VIA SAMMARTINO ;F;2;13,350565;38,123685
2018-05-10;21:00;VIA BUZZANCA ;C;;13,330012;38,141417
2018-05-15;10:30;VIA LA COLLA FRANCESCO ;F;1;13,3729;38,100964
2018-05-15;18:00;CORSO CALATAFIMI ;F;1;13,342486;38,108108
2018-05-15;18:30;VIA MESSINA MARINE ;C;;13,413588;38,097858
2018-05-16;14:00;PIAZZA EINSTEIN ALBERT ;F;1;13,329772;38,12832
2018-05-18;17:15;VIA CORAZZA FILIPPO ;F;1;13,363741;38,106573
2018-05-18;22:50;PIAZZA DELLA PACE ;F;1;13,359674;38,130718
2018-05-18;21:05;VIA CALA ;F;1;13,366468;38,119297
2018-05-19;12:30;VIA ABRUZZI ;F;1;13,334738;38,144021
2018-05-19;17:00;CSO FINOCCHIARO APRILE CAMILLO ;F;1;13,347545;38,118452
2018-05-19;02:00;CORSO DEI MILLE ;C;;13,384089;38,100348
2018-05-19;16:00;CORSO CALATAFIMI ;F;1;13,332047;38,103787
2018-05-19;18:55;VIA CAPPUCCINI ;R;;13,345464;38,110914
2018-05-18;13:30;VIALE REGIONE SICILIANA N.O. ;C;;13,329012;38,11938
2018-05-18;14:30;VIA SIRTORI GIUSEPPE GEN. ;F;1;13,341826;38,127512
2018-05-18;16:30;VIALE REGIONE SICILIANA N.O. ;F;2;13,330593;38,135773
2018-05-20;06:00;VIA DON ORIONE ;C;;13,362079;38,143222
2018-05-20;02:10;VIA SAMMARTINO ;F;1;13,350535;38,123692
2018-05-19;10:00;VIA SCIUTI GIUSEPPE ;F;1;13,339492;38,138594
2018-05-19;17:45;VIA PARTANNA MONDELLO ;F;1;13,303092;38,193485
2018-05-19;20:00;VIA JUVARA ALOISIO ;F;2;13,361232;38,139771
2018-05-20;06:00;VIALE PRINCIPE DI SCALEA ;C;;13,324395;38,203379
2018-05-20;17:15;VIALE DE MAURO MAURO ;C;;13,302928;38,129973
2018-05-21;07:30;VIA PRINCIPE DI VILLAFRANCA ;F;1;13,349787;38,128543
2018-05-21;08:00;VIA GIAFAR EMIRO ;F;1;13,390023;38,096954
2018-05-21;05:15;VIALE REGIONE SICILIANA S.E. ;F;1;13,338763;38,09394
2018-05-21;10:40;VIA SELINUNTE ;C;;13,347235;38,123985
2018-05-21;12:30;VIA SALGARI EMILIO ;F;1;13,291697;38,187943
2018-05-21;13:30;VIA BASILE ERNESTO ;F;1;13,34935;38,102919
2018-05-20;20:10;VIA LASCARIS COSTANTINO ;F;1;13,348738;38,117025
2018-05-20;17:30;VIA DEL BERSAGLIERE ;C;;13,343422;38,145731
2018-05-21;22:35;VIA DUCA DELLA VERDURA ;F;3;13,35637;38,135389
2018-05-22;02:15;VIALE REGIONE SICILIANA N.O. ;F;1;13,33136;38,139956
2018-05-20;21:45;VIA ARCHIMEDE ;F;1;13,35493;38,12878
2018-05-22;08:40;VIA DELLA LIBERTA' ;F;1;13,344305;38,141929
2018-05-12;14:30;VIALE DEL FANTE ;C;;13,342612;38,149276
2018-05-13;03:00;VIA AUSONIA ;C;;13,333198;38,151125
2018-05-22;15:00;VIA ARIOSTO LUDOVICO ;F;1;13,342705;38,133268
2018-05-22;16:10;VIA STATELLA VINCENZO ;F;2;13,382469;38,103419
2018-05-22;16:50;VIA LINCOLN ;F;1;13,367331;38,111182
2018-05-12;08:15;VIA GRAVINA BENEDETTO ;F;1;13,359018;38,126404
2018-03-27;08:40;VIA SERRADIFALCO ;C;;13,34088;38,12038
2018-05-22;18:45;VIALE REGIONE SICILIANA N.O. ;F;4;13,329782;38,129017
2018-05-22;22:20;VIA DELLA LIBERTA' ;F;1;13,343145;38,143833
2018-05-22;23:45;VIA BORREMANS GUGLIELMO ;F;1;13,333956;38,132621
2018-05-23;08:30;VIALE MICHELANGELO ;C;;13,329299;38,139237
2018-05-23;08:45;VIA DIAZ ARMANDO M.LLO ;F;1;13,393521;38,101098
2018-05-23;09:30;VIA PITRE' GIUSEPPE ;F;2;13,329716;38,11051
2018-05-23;09:15;P.ZZA PRINCIPE DI CAMPOREALE ;F;1;13,339552;38,120514
2018-05-23;10:00;VIA MESSINA MARINE ;F;1;13,38437;38,106567
2018-05-23;12:20;VIA MONTALBO ;F;1;13,363051;38,138081
2018-05-23;14:45;VIA CRISPI FRANCESCO ;F;2;13,363534;38,125756
2018-05-23;12:55;PIAZZA GIULIO CESARE ;F;1;13,366393;38,110634
2018-05-23;19:10;CORSO CALATAFIMI ;F;1;13,302432;38,091257
2018-05-23;20:30;CORSO CALATAFIMI ;F;1;13,320047;38,0988
2018-05-24;01:30;VIA VENEZIANO ANTONIO ;F;4;13,34521;38,120347
2018-05-24;09:45;LUNGOMARE COLOMBO CRISTOFORO ;F;1;13,360982;38,186331
2018-05-22;19:25;VIA PIANO DELL'UCCIARDONE ;C;;13,359744;38,132165
2018-05-24;03:15;VIA MESSINA MARINE ;F;4;13,384805;38,106878
2018-05-24;18:10;CORSO TUKORY ;F;1;13,361662;38,109167
2018-05-24;19:30;PIAZZA CAPONNETTO ANTONINO ;F;1;13,357598;38,135672
2018-05-24;19:00;VIA S.LORENZO ;F;1;13,317683;38,165173
2018-05-24;21:00;VIA LANZA DI SCALEA GIUSEPPE ;F;1;13,310959;38,173963
2018-05-24;23:00;VIA DEI CANTIERI ;C;;13,362519;38,136888
2018-05-25;07:30;LARGO WILLY BRANDT ;C;;13,361267;38,115688
2018-05-25;13:15;VIA DELLA LIBERTA' ;F;2;13,348035;38,135761
2018-05-25;13:45;VIA GUTTUSO RENATO ;F;1;13,31179;38,173305
2018-05-25;14:55;VIA S.LORENZO ;F;1;13,317683;38,165173
2018-05-25;15:00;CSO FINOCCHIARO APRILE CAMILLO ;F;1;13,346724;38,118562
2018-05-25;18:30;VIA BERGAMO ;F;1;13,367406;38,103382
2018-05-25;18:00;VIA SPADOLINI GIOVANNI ;F;1;13,311012;38,16897
2018-05-25;20:40;VIA LA MANTIA VITO ;F;1;13,346066;38,121496
2018-05-26;11:00;VIALE DELLE PALME ;F;2;13,334141;38,195408
2018-05-26;16:10;VIA DEI CANTIERI ;C;;13,358617;38,135956
2018-05-26;17:30;VIA TIEPOLO GIOVAN BATTISTA ;F;2;13,321744;38,134512
2018-05-26;23:00;VIA SERGIO PAPA I ;F;2;13,370582;38,152278
2018-05-27;02:40;CORSO TUKORY ;F;4;13,356548;38,108158
2018-05-27;02:30;VIA DELL'ARSENALE ;C;;13,359391;38,134503
2018-05-27;04:24;VIA PRINCIPE DI PALAGONIA ;F;2;13,33676;38,133246
2018-05-27;09:50;VIALE DELLE MAGNOLIE ;F;1;13,336408;38,139827
2018-05-26;12:15;VIA DELLA LIBERTA' ;F;1;13,35482;38,126591
2018-05-27;15:45;CORSO CALATAFIMI ;C;;13,336308;38,105421
2018-05-27;17:10;VIA ROMA ;F;3;13,363641;38,116276
2018-05-27;18:00;VIA LA MALFA UGO ;C;;13,31677;38,16
2018-05-27;18:40;VIA GRAVINA BENEDETTO ;C;;13,361196;38,127256
2018-05-27;20:45;VIA RIPELLINO ANGELO MARIA ;F;5;13,432809;38,085837
2018-05-26;11:15;PIAZZA MICCA PIETRO ;F;1;13,30833;38,109115
2018-05-28;10:00;VIA MESSINA MARINE ;F;2;13,390591;38,104411
2018-05-28;12:15;VIA ALTOFONTE ;C;;13,327465;38,074445
2018-05-28;13:10;VIALE LEONARDO DA VINCI ;F;1;13,32298;38,126997
2018-05-28;13:30;VIA CRISPI FRANCESCO ;C;;13,360611;38,1297
2018-05-28;16:10;VIALE STRASBURGO ;C;;13,323958;38,159144
2018-05-24;00:01;VIALE REGIONE SICILIANA S.E. ;C;;13,381596;38,090647
2018-05-26;11:05;VIA NOTARBARTOLO EMANUELE ;C;;13,346615;38,132905
2018-05-28;14:25;VIA BELGIO ;C;;13,329011;38,150329
2018-05-28;16:30;VIA S.CIRO ;C;;13,361267;38,115688
2018-05-20;03:30;VIA MARGHERITO DA BRINDISI ;F;1;13,346643;38,188955
2018-05-28;18:00;VIA DELLA FAVORITA ;F;3;13,351985;38,15003
2018-05-29;00:18;VIA AQUILEIA ;C;;13,33357;38,141172
2018-05-29;01:00;VIA MONTEPELLEGRINO ;C;;13,357613;38,139258
2018-05-29;09:30;VIA DON ORIONE ;F;1;13,362433;38,140073
2018-05-29;09:40;VIALE REGIONE SICILIANA ;F;1;13,3059;38,16502
2018-05-24;11:45;VIA LO FASO DOMENICO ;C;;13,314512;38,166181
2018-05-28;07:50;VIA LO JACONO FRANCESCO ;C;;13,344613;38,133891
2018-05-29;15:00;VIA NUOVA ;F;2;13,324454;38,160921
2018-05-29;11:30;P.LE DEL FANTE ;C;;13,341524;38,148147
2018-05-29;15:30;VIA MATER DOLOROSA ;F;1;13,327707;38,172575
2018-05-18;17:40;VIA DANTE ;C;;13,350803;38,123904
2018-05-08;15:00;VIA PATTI FILIPPO ;C;;13,366826;38,123241
2018-03-28;00:25;RUA FORMAGGI ;F;1;13,360429;38,113175
2018-05-29;18:00;CORSO CALATAFIMI ;F;1;13,351043;38,111474
2018-05-20;16:30;FORO UMBERTO I ;F;1;13,374576;38,116258
2018-05-29;19:00;VIA SAMPOLO ;C;;13,350863;38,140543
2018-05-30;04:20;VIA PARRINI ;C;;13,312279;38,138515
2018-05-30;07:15;VIALE GALILEO GALILEI ;F;2;13,333146;38,134981
2018-05-30;08:30;VIA CONTE FEDERICO ;F;2;13,405509;38,081142
2018-05-30;08:45;VIALE LEONARDO DA VINCI ;F;1;13,33155;38,12914
2018-05-30;10:15;CORSO TUKORY ;F;1;13,359728;38,108767
2018-05-30;14:30;VIA DELLA LIBERTA' ;F;1;13,349628;38,133767
2018-05-30;15:50;VIA LANZA DI SCALEA GIUSEPPE ;C;;13,308484;38,177463
2018-05-25;09:55;VIA PRINCIPE DI PATERNO' ;F;1;13,34122;38,13988
2018-05-28;14:30;VIA CAPPELLO SALVATORE ;C;;13,380634;38,104129
2018-05-30;17:30;VIA LA MALFA UGO ;C;;13,314353;38,162269
2018-05-30;19:00;VIA CRISPI FRANCESCO ;F;1;13,360366;38,130788
2018-05-30;12:35;VIA TASCA LANZA ;F;1;13,329152;38,112432
2018-05-31;08:45;VIALE NICOLETTI ROSARIO ;F;2;13,286782;38,193199
2018-05-31;09:30;VIA CARELLA ;C;;13,360659;38,123491
2018-05-31;15:20;VIA ALDISIO SALVATORE ;C;;13,331248;38,156149
2018-05-29;00:05;VIA TRICOMI ERNESTO ;C;;13,355747;38,102147
2018-05-31;17:30;PIAZZA LEONI ;C;;13,343928;38,146525
2018-05-31;17:30;VIALE REGIONE SICILIANA S.E. ;F;3;13,335855;38,095569
2018-05-31;18:15;VIA NINA SICILIANA ;F;1;13,331538;38,117449
2018-05-31;18:20;VIA GRASSI LIBERO ;F;1;13,332225;38,114216
2018-06-01;07:00;VIALE REGIONE SICILIANA N.O. ;F;1;13,330025;38,105426
2018-06-01;07:00;VIA DON ORIONE ;F;1;13,362115;38,141121
2018-06-01;08:00;VIA DELL'ORSA MAGGIORE ;F;1;13,360264;38,093697
2018-05-25;01:05;VIALE REGIONE SICILIANA N.O. ;C;;13,329537;38,123273
2018-05-31;17:45;VIALE MARGHERITA DI SAVOIA ;C;;13,333102;38,189313
2018-06-01;11:30;VIA DELLA LIBERTA' ;F;1;13,347813;38,137259
2018-05-26;18:20;VIA ALBANESE ENRICO ;C;;13,354976;38,130151
2018-05-25;07:40;VIA BRANCACCIO ;C;;13,381382;38,098808
2018-06-01;14:45;VIA BUONRIPOSO ;C;;13,374485;38,104424
2018-06-01;15:30;VIALE CROCE ROSSA ;F;1;13,340421;38,148556
2018-06-01;16:30;VIA SAURO NAZARIO ;F;1;13,331808;38,123133
2018-06-01;16:20;VIA MARINUZZI GINO ;F;2;13,335216;38,104152
2018-06-01;18:00;CORSO DEI MILLE ;F;1;13,383674;38,100508
2018-06-01;22:35;VIALE REGIONE SICILIANA N.O. ;C;;13,329193;38,119709
2018-06-01;23:00;VIA CONTESSA GIUDITTA ;C;;13,344927;38,116323
2018-06-01;23:30;VIA NOTARBARTOLO EMANUELE ;C;;13,347956;38,133248
2018-06-02;04:15;VIA ORETO ;F;1;13,366004;38,108339
2018-06-02;11:45;VIA GRASSI LIBERO ;F;1;13,332022;38,114886
2018-06-02;15:40;VIA DELLA LIBERTA' ;F;2;13,348977;38,134766
2018-06-02;12:30;VIALE REGIONE SICILIANA S.E. ;F;2;13,388586;38,088556
2018-06-02;22:45;VIALE REGIONE SICILIANA N.O. ;F;2;13,329193;38,119709
2018-06-03;01:40;VIA PLAUTO ;F;2;13,269414;38,201674
2018-06-03;01:45;VIALE REGIONE SICILIANA N.O. ;F;3;13,328511;38,118897
2018-06-01;13:40;LARGO PRINCIPE DI PATERNO' ;F;1;13,335475;38,137394
2018-06-03;08:45;PIAZZALE BOLIVAR SIMON ;C;;13,299167;38,188931
2018-06-03;19:00;VIA SAETTA ANTONINO ;F;1;13,381015;38,107312
2018-06-03;22:50;VIALE STRASBURGO ;F;1;13,327239;38,155833
2018-05-25;18:20;VIA MESSINA MARINE ;F;1;13,405268;38,099023
2018-06-04;07:30;CORSO DEI MILLE ;C;;13,36913;38,110958
2018-06-04;13:45;VIA PEREZ FRANCESCO PAOLO ;F;3;13,367994;38,103525
2018-06-04;16:00;VIA PRINCIPE DI PATERNO' ;F;2;13,346068;38,141955
2018-06-04;16:05;VIA APOLLO ;F;1;13,316612;38,198946
2018-06-04;16:30;VIA CONTESSA GIUDITTA ;F;1;13,345735;38,116496
2018-06-01;08:40;VIALE MARGHERITA DI SAVOIA ;C;;13,334042;38,182743
2018-06-02;17:45;LUNGOMARE COLOMBO CRISTOFORO ;C;;13,361167;38,186617
2018-06-02;19:15;VIALE DIANA ;C;;13,343865;38,157961
2018-06-03;13:30;CORSO CALATAFIMI ;F;2;13,341798;38,107854
2018-06-04;04:30;VIA PITRE' GIUSEPPE ;F;1;13,330839;38,110487
2018-06-05;10:00;VIA PAPIRETO ;F;1;13,35151;38,117064
2018-06-05;10:15;VIALE REGIONE SICILIANA S.E. ;C;;13,422099;38,085135
2018-05-30;09:45;VIALE REGIONE SICILIANA N.O. ;C;;13,374897;38,089965
2018-06-02;22:00;VIA LEOPARDI GIACOMO ;F;1;13,344347;38,136469
2018-06-03;16:20;VIALE REGIONE SICILIANA S.E. ;C;;13,424027;38,086055
2018-06-05;11:45;PIAZZA DELLA PACE ;C;;13,359611;38,130762
2018-06-04;17:00;CORSO TUKORY ;F;1;13,363847;38,109843
2018-06-05;11:40;VIA LINCOLN ;F;1;13,370056;38,112445
2018-06-05;13:00;VIALE REGIONE SICILIANA N.O. ;F;1;13,329836;38,131562
2018-05-19;00:05;VIA TURATI FILIPPO ;C;;13,356759;38,1257
2018-05-29;15:30;PIAZZA DEL PARLAMENTO ;C;;13,353921;38,111625
2018-04-10;08:40;PIAZZA EINSTEIN ALBERT ;C;;13,329884;38,128597
2018-03-24;02:32;VIA DELLA LIBERTA' ;F;1;13,353234;38,12814
2018-06-05;15:15;VIA D'ALVISE PIETRO ;F;1;13,310396;38,18083
2018-06-05;16:15;PIAZZA UNITA' D'ITALIA ;F;2;13,344206;38,13789
2018-06-06;00:10;VIALE REGIONE SICILIANA S.E. ;F;1;13,347384;38,087336
2018-06-01;09:30;VIA VILLA SOFIA ;F;1;13,336179;38,153274
2018-06-04;11:30;VIA DANTE ;F;1;13,340736;38,12145
2018-06-06;09:20;VIA UGDULENA GREGORIO ;F;1;13,347567;38,1406
2018-06-05;21:30;VIA CALA ;C;;13,367034;38,120425
2018-06-06;13:30;CORSO RE RUGGERO ;C;;13,355258;38,107864
2018-05-29;16:20;VIALE LAZIO ;C;;13,335061;38,141208
2018-06-06;15:30;VIA BASILE ERNESTO ;F;1;13,342897;38,095595
2018-06-06;17:50;VIA DEI CANTIERI ;F;1;13,36074;38,136323
2018-06-06;17:45;CORSO CALATAFIMI ;F;1;13,326425;38,101374
2018-06-07;01:40;VIA PARTANNA MONDELLO ;F;1;13,309842;38,196659
2018-06-07;00:45;CORSO CALATAFIMI ;F;2;13,330379;38,102937
2018-06-12;15:40;VIA LA FARINA GIUSEPPE ;F;1;13,351903;38,129862
2018-06-07;10:00;VIALE REGIONE SICILIANA N.O. ;C;;13,313522;38,159887
2018-06-07;10:30;VIA DELLE CLINICHE ;F;1;13,359553;38,10724
2018-06-07;14:20;VIA DELL'ORSA MINORE ;C;;13,367982;38,094602
2018-06-07;16:15;VIA DELL'ORSA MINORE ;C;;13,367691;38,094425
2018-06-01;20:15;PIAZZA VERDI GIUSEPPE ;C;;13,35746;38,121205
2018-06-07;18:25;VIA PITRE' GIUSEPPE ;F;1;13,336296;38,110521
2018-06-07;19:15;VIA ISONZO ;F;2;13,342067;38,142456
2018-06-07;23:45;VIA CRUILLAS ;F;2;13,315221;38,144959
2018-06-08;03:05;VIA LANZA DI SCALEA GIUSEPPE ;C;;13,305728;38,181191
2018-06-08;10:00;VIA AMARI MICHELE ;F;1;13,359616;38,124889
2018-05-25;15:30;VIA MESSINA MARINE ;F;1;13,40552;38,098895
2018-06-08;12:45;VIA NOTARBARTOLO EMANUELE ;F;1;13,349551;38,133562
2018-06-08;12:50;VIALE STRASBURGO ;F;2;13,328288;38,154788
2018-06-08;15:30;PIAZZA CAPONNETTO ANTONINO ;C;;13,357839;38,135025
2018-06-08;18:40;VIA CRESCENZIO ANTONIO ;F;1;13,361669;38,136661
2018-06-09;00:15;VIA MAGELLANO ;F;2;13,358657;38,190101
2018-06-09;01:50;VIA MESSINA MARINE ;F;1;13,398196;38,101484
2018-06-09;04:00;VIA MESSINA MARINE ;C;;13,398196;38,101484
2018-06-09;01:15;VIA ARCHIMEDE ;F;3;13,354059;38,128442
2018-06-09;05:20;VIA PALMERI NICCOLO' ;F;2;13,36715;38,11032
2018-06-09;11:45;VIA TORRETTA ;F;1;13,274324;38,197852
2018-06-09;12:30;VIALE REGIONE SICILIANA ;F;1;13,329281;38,112636
2018-06-10;04:00;VIA MONTE ERCTA ;M;;13,339332;38,182342
2018-06-11;03:00;CORSO DEI MILLE ;C;;13,397529;38,09643
2018-06-09;17:20;VIA MARCHESE DI ROCCAFORTE ;F;1;13,345703;38,144368
2018-06-09;03:15;VIA ROMA ;F;1;13,362757;38,118018
2018-06-11;09:50;VIA BASILE ERNESTO ;F;1;13,341138;38,094976
2018-06-09;11:15;VIA OLIO DI LINO ;F;1;13,325186;38,083703
2018-06-09;18:30;VIA CONTESSA ADELASIA ;F;1;13,346392;38,117166
2018-06-11;09:50;VIALE REGIONE SICILIANA S.E. ;F;1;13,335985;38,096534
2018-06-10;01:30;VIA DANTE ;F;1;13,346085;38,122605
2018-06-10;04:20;VIALE DIANA ;F;2;13,343865;38,157961
2018-06-11;13:50;VIA RESUTTANA ;F;1;13,337065;38,151474
2018-06-11;16:25;VIA SALEMI ;F;2;13,389379;38,099098
2018-06-11;18:07;VIA ALLA FALCONARA ;F;1;13,295298;38,117667
2018-06-12;00:05;VIA NOTARBARTOLO EMANUELE ;F;1;13,346581;38,132924
2018-06-12;03:30;VIALE REGIONE SICILIANA ;F;5;13,32962;38,132205
2018-06-11;21:10;VIA PARUTA FILIPPO ;C;;13,319987;38,093074
2018-06-12;10:00;VIA LIGURIA ;F;1;13,334527;38,147921
2018-06-04;12:30;VIALE LAZIO ;C;;13,332492;38,140447
