Citta';Data;Ora;Luogo;Latitudine;Longitudine;Illesi;Feriti;Riservata;Decessi;Natura
Bergamo;2017-03-25;16:10; VIA BROSETA all'intersezione semaforizzata con VENTIQUATTRO MAGGIO;45.6936; 9.6499;3;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-25;15:00; VIA GAVAZZENI c/o ingresso Clinica Humanitas;45.6891; 9.6789;0;3;0;0;Tamponamento
Bergamo;2017-03-24;13:40; CIRCONVALLAZIONE MUGAZZONE in prossimità di via Gritti dire. Lecco;45.6884; 9.688;3;0;0;0;Tamponamento
Bergamo;2017-03-24;19:43; VIA RUGGERI DA STABELLO all'intersezione semaforizzata con VIA BIAVA S.;45.7196; 9.6605;2;2;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-03-24;11:20; VIA CORRIDONI F. all'intersezione semaforizzata con VIA PAPA LEONE XIII;45.7091; 9.6944;2;0;0;0;Tamponamento
Bergamo;2017-03-23;12:00; VIA SAN BERNARDINO all'intersezione con VIA ELBA;45.685; 9.6625;1;0;1;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-03-23;07:45; VIA SAN SISTO in prossimità del civico n.2;45.6735; 9.6617;1;1;0;0;Investimento di pedone
Bergamo;2017-03-23;10:30; PIAZZALE DELLA MALPENSATA ingresso principale altezza 2 vialetto;45.6872; 9.6713;2;0;0;0;Veicolo in marcia contro veicolo arresto
Bergamo;2017-03-23;17:30; VIA CORRIDONI F. in corrispondenza del civico n.87;45.7111; 9.6981;0;1;0;0;Infortunio per caduta da veicolo
Bergamo;2017-03-23;10:55; VIALE PAPA GIOVANNI XXIII all'intersezione semaforizzata con VIA PALEOCAPA;45.6924; 9.6728;1;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-23;19:30; CIRCONVALLAZIONE LEUCERIANO rotatoria Nuovo Ospedale di Bergamo;45.6829; 9.6281;3;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-22;08:40; PIAZZALE RISORGIMENTO all'intersezione con VIA TRECOURT;45.6954; 9.6472;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-03-22;16:15; VIA LEOPARDI in corrispondenza del civico n.12;45.6882; 9.6527;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-03-22;07:25; VIA BORGO PALAZZO in prossimità del civico n.90;45.6952; 9.6869;2;0;0;0;scontro posteriore laterale destro
Bergamo;2017-03-22;08:00; VIA SYLVA all'intersezione con VIA BIXIO N.;45.6956; 9.6443;4;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-03-22;13:00; LARGO PORTA NUOVA in prossimità del civico n.15;45.6942; 9.6707;1;1;0;0;Investimento di pedone
Bergamo;2017-03-21;07:55; VIA GRUMELLO all'intersezione con VIA AI CAMPI SPINI;45.6751; 9.6453;0;5;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-03-21;10:30; PIAZZALE DELLA MALPENSATA parcheggio libero nei pressi ex Palaghiaccio;45.6869; 9.6706;4;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-21;17:15; VIALE GIULIO CESARE in prossimità del civico n.71;45.718; 9.6819;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-03-20;08:30; VIA GRUMELLO all'intersezione con VIA AI CAMPI SPINI;45.6752; 9.6453;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-03-20;17:10; VIA ISABELLO in prossimità del civico n.1;45.6882; 9.6899;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-20;12:15; VIA GASTOLDI all'intersezione con VIA SERASSI;45.6991; 9.6876;2;0;0;0;Veicolo in marcia contro veicolo fermo
Bergamo;2017-03-20;16:00; VIA GRUMELLO in corrispondenza del civico n.14;45.6768; 9.6474;2;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-03-20;15:40; VIA PREVITALI all'intersezione con VIA SAN BERNARDINO;45.6883; 9.6632;3;0;0;0;Tamponamento
Bergamo;2017-03-20;08:45; VIA CORRIDONI F. in corrispondenza del civico n.87e;45.7111; 9.6982;3;0;0;0;Tamponamento
Bergamo;2017-03-20;11:20; ROTATORIA AUTOSTRADA sootto il sovrappasso della 671 lato Curno;45.676; 9.6683;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-19;15:00; VIA MARTIN LUTHER KING  all'intersezione con VIA BRIANTEA;45.6891; 9.6459;2;0;0;0;Tamponamento
Bergamo;2017-03-19;18:40; VIA CARDUCCI G. all'intersezione con VIA GAUDENZI;45.6893; 9.6561;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-03-19;19:20; VIA CARNOVALI all'intersezione con VIA DEI CARPINONI;45.6851; 9.6669;1;0;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-03-19;08:58; IV NOVEMBRE in corrispondenza del civico n.72;45.6938; 9.6542;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-03-19;11:25; VIA INNOCENZO XI lato opposto 2/a;45.6958; 9.6492;1;0;0;0;Fuoriuscita dalla sede stradale
Bergamo;2017-03-18;13:00; VIA QUINTINO BASSO in corrispondenza del civico n.7;45.7169; 9.6765;5;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-18;17:18; VIA BONOMELLI G. in corrispondenza del civico n.13;45.6891; 9.6707;0;0;0;0;Veicolo in marcia contro veicoli in arresto
Bergamo;2017-03-18;12:45; VIA MANZU' all'intersezione con VICOLO SAN ROCCO;45.6923; 9.6616;2;0;0;0;Veicolo in marcia contro veicolo fermo
Bergamo;2017-03-18;19:55; VIA GAVAZZENI all'intersezione semaforizzata con VIA EUROPA;45.6897; 9.68;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-03-17;16:10; S.P. 671 in prossimità della chilometrica6;45.6757; 9.646;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-17;20:35; PIAZZALE OBERDAN GUGLIELMO all'intersezione semaforizzata con VIA BORGO SANTA CATERINA;45.704; 9.6778;3;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-03-17;14:10; VIA NULLO in corrispondenza del civico n.13;45.6946; 9.6596;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-16;09:30; VIA ROSMINI A. in corrispondenza del civico n.3;45.6995; 9.6594;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-16;14:15; VIA ZANICA all'intersezione con VIA ALBERTO DA PREZZATE;45.6822; 9.6728;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-03-15;10:50; VIA GRATAROLI prossimita scuola;45.7008; 9.6535;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-03-15;22:45; VIA GRUMELLO in prossimità del civico n.F. 8;45.6772; 9.648;3;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-15;14:30; VIA RAMPINELLI in corrispondenza del civico n.63;45.6753; 9.6571;1;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-14;15:30; VIA SAN GIOVANNI ingresso parco;45.7007; 9.6762;2;1;0;0;Tamponamento Multiplo
Bergamo;2017-03-14;12:40; VIA FORNONI E. all'intersezione con VIA SUARDI;45.7027; 9.6821;1;1;0;0;Veicolo in marcia contro veicolo arresto
Bergamo;2017-03-14;08:05; VIA SAN GIOVANNI BOSCO in prossimità del civico n.27;45.6853; 9.6745;1;1;0;0;Infortunio per caduta da veicolo
Bergamo;2017-03-14;17:50; CARDUCCI rotatoria delle palme;45.6892; 9.6562;3;0;0;0;Tamponamento
Bergamo;2017-03-13;19:00; VIA DEI BERSAGLIERI all'intersezione con LARGO DECORATI AL VALOR CIVILE;45.7043; 9.6954;2;0;0;0;Tamponamento
Bergamo;2017-03-13;10:00; VIA PALMA IL VECCHIO in corrispondenza del civico n.3/D;45.6899; 9.6608;1;1;0;0;Veicolo in marcia contro ostacolo accidentale
Bergamo;2017-03-13;10:30; PIAZZA MATTEOTTI GIACOMO fronte ufficio anagrafe;45.6941; 9.6694;3;0;0;0;Veicolo in marcia contro veicoli in arresto
Bergamo;2017-03-13;14:30; VIA PALAZZOLO DON LUIGI in prossimità del civico n.23 m/h;45.6905; 9.6662;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-03-12;17:35; VIA ROSMINI A. in prossimità del civico n.4/6;45.6995; 9.6594;3;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-03-12;01:10; VIALE GIULIO CESARE all'intersezione semaforizzata con VIA LAZZARETTO;45.7077; 9.6806;1;0;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-03-12;14:15; VIA BROSETA all'intersezione con VIA TOTI E.;45.6934; 9.6541;5;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-12;13:45; VIA PEZZOTTA .;45.6945; 9.6457;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-03-12;18:00; VIA FORO BOARIO in prossimità del civico n.3;45.6932; 9.6764;0;0;0;0;Veicolo in marcia contro veicoli in sosta
Bergamo;2017-03-11;15:30; VIA CORRENTI C. in prossimità del palo luce n.4;45.7066; 9.6987;4;3;0;0;Tamponamento Multiplo
Bergamo;2017-03-11;07:50; VIA CARDUCCI G. in corrispondenza del civico n.6;45.6878; 9.6611;1;1;0;0;Tamponamento
Bergamo;2017-03-11;11:00; VIA DE GASPERI in prossimità del civico n.32;45.7132; 9.6777;2;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-11;15:20; VIA CORRENTI C. prossimità distributore Q8 direz. Valle Seriana;45.7066; 9.6987;1;1;0;0;Scontro anteriore/angolare posteriore sinistro fra veicoli in marcia
Bergamo;2017-03-11;12:00; PIAZZALE DELLA MALPENSATA in prossimità del palo luce n.37;45.6871; 9.6713;0;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-03-10;17:50; V.LE VITTORIO EMANUELE all'intersezione con FRA DAMIANO DEI ZAMBELLI;45.6986; 9.6656;1;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-10;07:30; ROTATORIA AUTOSTRADA all'intersezione con SVINCOLO 671;45.6937; 9.6764;5;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-10;19:30; CIRCONVALLAZIONE MUGAZZONE altezza deldistributore Eni;45.6864; 9.6853;4;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-10;11:07; VIA PIZZO RECASTELLO c/o supermercato MD;45.6893; 9.6973;1;1;0;0;Investimento di pedone
Bergamo;2017-03-10;12:30; VIA CARDUCCI G. all'intersezione semaforizzata con ROTATORIA CARDUCCI;45.6892; 9.6505;2;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-10;16:00; VIA SALVO D'ACQUISTO fronte bar H;45.6898; 9.6466;3;1;0;0;Tamponamento
Bergamo;2017-03-10;17:40; VIA ORIO all'intersezione con ROTATORIA VIA PER ORIO;45.6775; 9.6846;3;0;0;0;Tamponamento
Bergamo;2017-03-10;07:50; VIA GRITTI in corrispondenza della rampa immissione Mugazzone;45.6936; 9.6923;0;1;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-03-09;15:15; LARGO DECORATI AL VALOR CIVILE all'intersezione con VIA DELLE VALLI;45.7047; 9.6941;3;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-09;08:50; CIRCONVALLAZIONE PLORZANO sovrappasso Corridoni dir. val Brembana;45.7133; 9.6835;3;4;0;0;Tamponamento Multiplo
Bergamo;2017-03-09;15:30; VIA CORRIDONI F. all'intersezione semaforizzata con VIA PAPA RATTI;45.7091; 9.6944;3;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-08;13:10; VIA GAVAZZENI in prossimità del palo luce n.74;45.6907; 9.6833;1;2;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-03-08;08:00; PIAZZA EMANUELE FILIBERTO in prossimità del civico n.2/G;45.6728; 9.6626;1;1;0;0;Investimento di pedone
Bergamo;2017-03-08;20:00; CIRCONVALLAZIONE MUGAZZONE in prossimità del palo luce n.57;45.687; 9.6865;2;0;0;0;Tamponamento
Bergamo;2017-03-08;08:45; VIA LEGRENZI altezza curva destrorsa dir. via Corridoni;45.7114; 9.6875;0;1;0;0;Infortunio per caduta da veicolo
Bergamo;2017-03-07;15:35; CIRCONVALLAZIONE FABRICIANO in prossimità del palo luce n.50;45.7134; 9.6836;2;1;0;0;Tamponamento Multiplo
Bergamo;2017-03-07;20:55; VIA LONGUELO all'intersezione con VIA PEROSI;45.6966; 9.6237;0;2;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-03-07;10:30; CIRCONV. MUGAZZONE area di servizio Q8;45.6982; 9.695;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-07;20:00; VIA CARDUCCI G. svincolo uscita Auchan direzione Lecco;45.6892; 9.6508;1;0;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-03-07;09:15; VIALE GIULIO CESARE in prossimità del civico n.1/3;45.7041; 9.6778;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-03-06;08:55; VIA CARDUCCI G. l.o.Auchan direzione Briantea;45.6891; 9.6543;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-06;10:12; VIA PIATTI all'intersezione semaforizzata con VIA NICOLO' TOMMASEO;45.6915; 9.6878;6;0;0;0;Tamponamento Multiplo
Bergamo;2017-03-06;17:20; V.LE GIULIO CESARE all'intersezione con ROTATORIA MONTEROSSO;45.7124; 9.6849;5;0;0;0;Tamponamento
Bergamo;2017-03-06;11:50; S.P. EX 671  svincolo uscita autostrada;45.6656; 9.6864;0;1;0;0;Ribaltamento senza urto contro ostacolo fisso
Bergamo;2017-03-05;18:50; CIRCONVALLAZIONE MUGAZZONE in corrispondenza del palo luce n.c 24;45.6858; 9.6843;1;3;0;0;Tamponamento
Bergamo;2017-03-05;11:30; CIRCONV. MUGAZZONE altezza viadotto;45.6921; 9.6913;8;0;0;0;Tamponamento Multiplo
Bergamo;2017-03-04;18:00; VIA SAN BERNARDINO area parcheggio;45.6753; 9.6604;4;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-04;17:20; S.P. 671 in corrispondenza della chilometrica7.3;45.6779; 9.6871;5;0;0;0;Tamponamento Multiplo
Bergamo;2017-03-04;10:53; VIA LUNGA in prossimità del palo luce n.45;45.6821; 9.7007;4;0;0;1;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-03-04;21:10; VIA CORRIDONI F. all'intersezione semaforizzata con VIA PAPA LEONE XIII;45.7091; 9.6944;0;3;0;0;Scontro frontale fra veicoli in marcia
Bergamo;2017-03-03;13:50; SVINCOLO 671 in prossimità rotatoria via Per Orio dir. Curno;45.6777; 9.6861;0;2;0;0;Tamponamento
Bergamo;2017-03-03;17:40; VIA CORRENTI C. controviale altezza palo luce nr. L24;45.7066; 9.6987;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-03;10:30; PIAZZALE RISORGIMENTO in prossimità del civico n.4;45.6935; 9.6472;1;1;0;0;Investimento di pedone
Bergamo;2017-03-03;20:00; VIA CARNOVALI in prossimità del civico n.88/A;45.6867; 9.67;1;1;0;0;Investimento di pedone
Bergamo;2017-03-03;20:25; VIA CARNOVALI all'intersezione con VIA LORENZO LOTTO;45.6851; 9.6668;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-03-02;11:45; VIA RUGGERI DA STABELLO in corrispondenza del civico n.53;45.7142; 9.6669;1;0;0;0;Veicolo in marcia contro ostacolo accidentale
Bergamo;2017-03-02;18:30; S.P. 671 in prossimità della chilometrica6.3;45.6756; 9.6738;2;1;0;0;Tamponamento Multiplo
Bergamo;2017-03-02;16:00; VIA SAN BERNARDINO Rotatoria direzione centro;45.6761; 9.6612;5;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-03-02;13:15; VIA MAZZINI all'intersezione con IV NOVEMBRE;45.6959; 9.6563;1;1;0;0;Tamponamento
Bergamo;2017-03-02;14:45; VIA NOLI in prossimità del civico n.10/d;45.7002; 9.6836;1;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-02;16:45; VIA FINARDI in prossimità del palo luce n.7;45.7086; 9.6856;2;0;0;0;Scontro posteriore/laterale SX fra veicoli in marcia
Bergamo;2017-03-02;11:40; VIA TASSO all'intersezione con PIAZZA MATTEOTTI GIACOMO;45.6958; 9.6716;1;1;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-03-02;07:50; VIA ZANCHI all'intersezione con VIA ZANICA;45.6736; 9.6737;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-03-02;11:20; VIA CARNOVALI all'intersezione con VIA DEI CARPINONI;45.6851; 9.6669;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-03-01;07:15; Circonvallazione delle Valli all'intersezione con LARGO DECORATI AL VALOR CIVILE;45.704; 9.6942;2;0;0;0;Tamponamento
Bergamo;2017-03-01;16:30; VIA ASTINO in corrispondenza del civico n.87;45.6972; 9.631;1;1;0;0;Investimento di pedone
Bergamo;2017-03-01;11:50; VIA GLENO in corrispondenza del civico n.49;45.6965; 9.7053;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-03-01;12:45; VIA RUGGERI DA STABELLO in corrispondenza del civico n.19;45.7151; 9.6656;2;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-01;22:20; VIA PALMA IL VECCHIO all'intersezione con SAN LAZZARO;45.6905; 9.6605;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-03-01;17:10; S.P. 671 dir. Lovere 50 mt. prima svincolo per Orio;45.6754; 9.6819;4;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-03-01;14:30; VIA BORGO PALAZZO in corrispondenza del civico n.122;45.6928; 9.6946;1;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-03-01;19:25; VIA GRUMELLO intersezione svincolo SP 671;45.6726; 9.6423;2;3;0;0;Scontro frontale fra veicoli in marcia
Bergamo;2017-03-01;18:50; VIA PIATTI in corrispondenza del civico n.1/E;45.6946; 9.6885;1;0;0;0;Veicolo in marcia contro veicoli in sosta
Bergamo;2017-03-01;12:20; VIA GAVAZZENI altezza Casa del Giovane;45.6897; 9.68;2;0;0;0;Tamponamento
Bergamo;2017-02-28;13:20; ROTATORIA VIA PER ORIO prossimità svincolo rampa discendete da 671 dir se;45.6765; 9.6847;3;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-02-28;22:10; AUTOSTRADA all'intersezione con ROTATORIA AUTOSTRADA;45.6784; 9.6696;3;0;0;0;Tamponamento
Bergamo;2017-02-28;11:15; MORONI all'intersezione con VIA RUSPINI;45.6833; 9.6557;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-02-28;17:00; VIA SAN LAZZARO all'intersezione con VIA MANZU';45.6924; 9.6616;0;1;0;0;Infortunio per caduta da veicolo
Bergamo;2017-02-28;18:00; ROTONDA LOCATELLI PIETRO ANTONIO all'intersezione con VIA BRIANTEA;45.6903; 9.6308;4;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-02-28;12:40; VIA GORIZIA in corrispondenza del civico n.1;45.6675; 9.6367;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-02-27;18:30; VIA ZANICA intersezione con svincolo bretella da orio;45.6758; 9.673;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-02-27;19:55; S.P. 671 in corrispondenza della chilometrica5.3;45.676; 9.661;4;0;0;0;Tamponamento Multiplo
Bergamo;2017-02-27;20:20; VIA BORGO PALAZZO in prossimità del civico n.165;45.692; 9.6976;0;2;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-02-26;18:10; VIA PALMA IL VECCHIO all'intersezione con VIA CERESA C.;45.6903; 9.6605;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-02-26;19:00; VIA AUTOSTRADA all'intersezione semaforizzata con VIA CARNOVALI;45.686; 9.6687;6;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-02-25;00:40; VIA CELESTINI all'altezza della scuola materna GARBELLI;45.7068; 9.6816;0;1;0;0;Veicolo in marcia contro veicoli in sosta
Bergamo;2017-02-25;12:15; VIA BONO B. prossimità rotatoria con via Foro Boario;45.6928; 9.6785;1;0;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-02-25;11:50; VIA PETRARCA in prossimità del civico n.10;45.6967; 9.6686;4;0;0;0;Tamponamento
Bergamo;2017-02-24;00:01; VIA BROSETA all'intersezione semaforizzata con VIA XXIV MAGGIO;45.6934; 9.6488;0;2;1;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-02-24;07:40; VIA FRIZZONI in corrispondenza del civico n.21;45.699; 9.6779;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-02-24;11:50; VIA FARA all'intersezione con VIA SAN LORENZO;45.7064; 9.6654;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-02-24;17:30; VIA BORGO SANTA CATERINA in prossimità del civico n.88;45.7055; 9.6852;3;0;0;0;Veicolo in marcia contro veicolo arresto
Bergamo;2017-02-24;12:00; VIA XXIV MAGGIO in corrispondenza del civico n.13;45.6977; 9.6547;3;0;0;0;Tamponamento
Bergamo;2017-02-24;17:40; VIA SANT'ALESSANDRO in corrispondenza del civico n.3-5;45.6936; 9.6643;1;1;0;0;Investimento di pedone
Bergamo;2017-02-23;14:05; VIA AUTOSTRADA all'intersezione semaforizzata con VIA CARNOVALI;45.6861; 9.6688;2;0;0;0;Scontro frontale fra veicoli in marcia
Bergamo;2017-02-23;08:30; S.P. 671 in prossimità della chilometrica7;45.68; 9.6891;2;0;0;0;Tamponamento
Bergamo;2017-02-21;11:45; VIA MONTE GRAPPA all'intersezione con LARGO BELOTTI BORTOLO;45.6964; 9.671;3;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-02-21;16:15; VIA CASALINO in prossimità del civico n.15;45.6946; 9.6766;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-02-21;17:45; VIA PALAZZOLO DON LUIGI in prossimità del civico n.45;45.6894; 9.6653;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-02-21;16:15; V.LE GIULIO CESARE in prossimità del civico n.26;45.7115; 9.6836;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-02-20;17:40; VIA GRUMELLO all'intersezione con VIA AI CAMPI SPINI;45.6752; 9.6453;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-02-20;08:10; VIA DEI CARPINONI in corrispondenza del civico n.23;45.683; 9.669;0;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-02-20;15:55; VIA TOTI E. in prossimità del civico n.10;45.6925; 9.6538;1;0;0;0;scontro fra montante portiera e veicolo in transito
Bergamo;2017-02-20;18:45; VIA NULLO all'intersezione con VIA DIAZ;45.6944; 9.6594;1;1;0;0;Scontro frontale fra veicoli in marcia
Bergamo;2017-02-20;22:10; PIAZZALE DELLA MALPENSATA primo viale interno parallelo a via Carnovali;45.6867; 9.6719;2;0;0;0;Veicolo in marcia contro veicolo fermo
Bergamo;2017-02-19;09:45; VIA MATTIOLI all'intersezione con VIA ZELIOLI;45.6937; 9.6295;1;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-02-19;16:45; VIA NOLI all'intersezione semaforizzata con VIA SANTI MAURIZIO E FERMO;45.701; 9.6829;1;0;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-02-19;18:30; VIA PALMA IL VECCHIO all'intersezione con VIA SCURI ENRICO;45.6912; 9.6598;2;1;0;0;Investimento di pedone
Bergamo;2017-02-19;15:00; Via Failoni Roberto f.camera mortuaria;45.6841; 9.6349;1;2;0;0;Tamponamento
Bergamo;2017-02-18;14:50; VIA BROSETA in prossimità del civico n.81;45.6936; 9.6522;0;1;0;0;Veicolo in marcia contro veicoli in sosta
Bergamo;2017-02-18;14:40; CIRCONVALLAZIONE PALTRINIANO all'intersezione semaforizzata con VIA SAN GIOVANNI BOSCO;45.6784; 9.672;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-02-18;13:20; VIA GAVAZZENI in corrispondenza del civico n.13;45.6875; 9.6776;0;2;0;0;Tamponamento
Bergamo;2017-02-17;13:10; VIA STATUTO in corrispondenza del civico n.31;45.6997; 9.653;1;1;0;0;Investimento di pedone
Bergamo;2017-02-17;09:40; VIA ZANICA all'intersezione con VIA FURIETTI;45.6855; 9.6733;1;1;0;0;Scontro frontale fra veicoli in marcia
Bergamo;2017-02-17;12:30; MORONI in prossimità del civico n.297;45.6839; 9.6563;1;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-02-16;11:40; ROTATORIA CARDUCCI all'intersezione con VIA SALVO D'ACQUISTO;45.6893; 9.6469;3;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-02-16;12:07; PIAZZA EMANUELE FILIBERTO all'intersezione con VIA FERMI E.;45.6731; 9.662;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-02-16;18:00; VIA MONTEROSSO in prossimità del civico n.2;45.7204; 9.6836;1;0;0;0;Veicolo in marcia contro ostacolo accidentale
Bergamo;2017-02-16;19:10; VIALE VITTORIO EMANUELE II all'intersezione semaforizzata con VIA BOTTA DON CARLO;45.7017; 9.6669;1;1;0;0;Tamponamento
Bergamo;2017-02-16;14:15; CAMOZZI in prossimità del civico n.27;45.6949; 9.6721;0;1;0;0;Veicolo in marcia contro veicoli in arresto
Bergamo;2017-02-16;06:50; VIA BONOMELLI G. in prossimità del civico n.17;45.6891; 9.6705;3;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-02-16;14:00; CIRCONVALLAZIONE MUGAZZONE in prossimità del palo luce n.52-55;45.6858; 9.6843;1;0;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-02-16;14:40; VIA SAN BERNARDINO all'intersezione semaforizzata con L.GO TIRONI;45.6866; 9.6628;4;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-02-15;07:55; VIALE PIERRE E MARIE CURIE all'intersezione semaforizzata con V.LE CORPO ITALIANO DI LIBERAZIONE;45.6907; 9.6476;4;0;0;0;Tamponamento
Bergamo;2017-02-15;10:45; VIA RUGGERI DA STABELLO all'intersezione semaforizzata con VIA RABONI;45.7196; 9.6606;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-02-15;08:30; VIA MARTIRI DI CEFALONIA in prossimità del civico n.6/b;45.6948; 9.6776;0;1;0;0;Infortunio per caduta da veicolo
Bergamo;2017-02-15;14:10; VIA GRUMELLO all'intersezione con VIA GRUMELLO;45.669; 9.6385;2;1;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-02-15;15:25; VIA ROSMINI A. in prossimità del civico n.12;45.7; 9.6583;2;1;0;0;Scontro laterale fra veicoli in marcia
