ID,Via,Coordinate,Fondo Stradale,Pavimentazione,Illuminazione,Data,Ora,Tipo,Meteo,Visibilita,N. Illesi,N. Feriti,N. Prognosi Riservata,N. Deceduti
3659536,VIA NOMENTANA,"(41.96749,12.6012)",Asciutto,Asfaltata,Ore Diurne,27/01/2018,15:00,Tamponamento Multiplo,Sereno,Buona,1,3,0,0
3659541,VIA CONCA D'ORO,"(41.94052,12.52436)",Asciutto,Asfaltata,Ore Diurne,27/01/2018,13:50,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,0,0,0
3659542,VIA TRIONFALE,"(41.94328,12.41943)",Asciutto,Asfaltata,Sufficiente,28/01/2018,20:00,Tamponamento,Sereno,Sufficiente,2,0,0,0
3659550,VIA DI TORREVECCHIA,"(41.92687,12.41575)",Asciutto,Asfaltata,Ore Diurne,27/01/2018,11:15,Tamponamento,Nuvoloso,Buona,1,1,0,0
3659551,VIA DI TRIGORIA,"(41.75555,12.47406)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,08:10,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3659574,VIA PAOLO DI DONO,"(41.83009,12.49337)",Asciutto,Asfaltata,Ore Diurne,28/01/2018,13:00,Veicolo in marcia contro veicoli in sosta,Sereno,Buona,1,0,0,0
3659600,VIA VAL CHISONE,"(41.93342,12.52782)",Asciutto,Asfaltata,Ore Diurne,27/01/2018,14:45,Tamponamento,Sereno,Buona,2,0,0,0
3659601,VIA TEOFILO FOLENGO,"(41.94348,12.54867)",Asciutto,Asfaltata,Ore Diurne,27/01/2018,18:10,Veicolo in marcia contro veicoli in sosta,Sereno,Buona,1,0,0,0
3659637,VIALE SACCO E VANZETTI,"(41.90902,12.56674)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,08:40,Tamponamento,Sereno,Buona,2,1,0,0
3659648,VIA ARTURO POMPEATI LUCHINI,"(41.90876,12.26262)",Asciutto,Asfaltata,Sufficiente,29/01/2018,06:20,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Sufficiente,1,1,0,0
3659652,VIA DELLE ROBINIE,"(41.88269,12.5655)",Asciutto,Asfaltata,Sufficiente,29/01/2018,06:10,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Sufficiente,4,1,0,0
3659658,VIA FEDERICO BORROMEO,"(41.91727,12.41505)",Asciutto,Asfaltata,Ore Diurne,28/01/2018,11:45,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3659694,VIALE FRANCO ARCALLI,"(41.96859,12.5393)",Asciutto,Asfaltata,Ore Diurne,28/01/2018,10:20,Scontro laterale fra veicoli in marcia,Sereno,Buona,3,1,0,0
3659695,VIA TIBURTINA,"(41.9068,12.52296)",Asciutto,Asfaltata,Ore Diurne,26/01/2018,13:10,Veicolo in marcia contro veicoli in sosta,Nuvoloso,Buona,1,1,0,0
3659699,VIA RENATO FUCINI,"(41.94529,12.55214)",Asciutto,Asfaltata,Sufficiente,27/01/2018,18:30,Investimento di pedone,Sereno,Sufficiente,5,0,0,0
3659700,VIA DI SAPONARA,"(41.77414,12.34524)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,09:30,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,3,0,0,0
3659722,VIA NOMENTANA,"(41.91975,12.51629)",Asciutto,Asfaltata,Ore Diurne,26/01/2018,15:45,Veicolo in marcia contro veicolo arresto,Nuvoloso,Buona,2,1,0,0
3659735,VIALE DEI COLLI PORTUENSI,"(41.86663,12.44406)",Asciutto,Asfaltata,Ore Diurne,26/01/2018,14:30,Scontro frontale/laterale SX fra veicoli in marcia,Nuvoloso,Buona,3,0,0,0
3659741,VIA NOMENTANA,"(41.9438,12.55901)",Asciutto,Asfaltata,Ore Diurne,27/01/2018,09:55,Scontro laterale fra veicoli in marcia,Sereno,Buona,3,0,0,0
3659745,VIA NOMENTANA,"(41.95789,12.57281)",Asciutto,Asfaltata,Sufficiente,28/01/2018,01:20,Tamponamento,Sereno,Buona,3,2,0,0
3659746,VIA BRACCIANENSE,"(42.01162,12.36692)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,09:30,Scontro laterale fra veicoli in marcia,Sereno,Buona,3,0,0,0
3659758,VIALE VENTUNO APRILE,"(,)",Asciutto,Asfaltata,Sufficiente,27/01/2018,20:00,Veicolo in marcia contro veicolo fermo,Sereno,Sufficiente,2,1,0,0
3659779,Tang Est dir San Giovanni,"(41.90798,12.53123)",Asciutto,Asfaltata,Sufficiente,27/01/2018,20:45,Tamponamento Multiplo,Sereno,Buona,4,0,0,0
3659780,VIA CAMILLO SERAFINI,"(41.87862,12.42772)",Asciutto,Asfaltata,Sufficiente,26/01/2018,18:30,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Sufficiente,3,0,0,0
3659796,VIA SALARIA,"(41.98984,12.51329)",Asciutto,Asfaltata,Sufficiente,28/01/2018,22:20,Tamponamento,Sereno,Sufficiente,3,0,0,0
3659837,VIA ISACCO ARTOM,"(41.85681,12.44227)",Asciutto,Asfaltata,Sufficiente,26/01/2018,18:45,Investimento di pedone,Sereno,Buona,2,0,0,0
3659848,VIALE GIOVANNI BATTISTA VALENTE,"(41.89611,12.56911)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,08:40,Scontro laterale fra veicoli in marcia,Sereno,Buona,1,2,0,0
3659851,VIA DEL QUARTACCIO,"(41.9144,12.38682)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,09:10,Scontro laterale fra veicoli in marcia,Nuvoloso,Buona,2,0,0,0
3659856,VIALE MANZONI,"(41.89079,12.50736)",Asciutto,Asfaltata,Ore Diurne,27/01/2018,07:15,Infortunio per caduta del veicolo,Sereno,Buona,0,1,0,0
3659893,VIA TUSCOLANA,"(41.85498,12.56539)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,15:50,Tamponamento,Sereno,Buona,0,2,0,0
3659922,PIAZZA GEREMIA BONOMELLI,"(41.86476,12.49177)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,11:00,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3659958,VIA CIPRO,"(41.90536,12.4448)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,08:25,Veicolo in marcia contro ostacolo fisso,Sereno,Buona,0,1,0,0
3660093,VIA TRIONFALE,"(41.93572,12.43721)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,09:00,Tamponamento Multiplo,Sereno,Buona,2,1,0,0
3660183,VIA CAMILLO SERAFINI,"(,)",,,,27/01/2018,02:00,Scontro frontale/laterale DX fra veicoli in marcia,,,2,1,0,0
3660187,VIALE DEI COLLI PORTUENSI,"(,)",,,,27/01/2018,13:55,Investimento di pedone,,,2,0,0,0
3660202,VIA VITELLIA,"(41.88008,12.44837)",Asciutto,Asfaltata,Ore Diurne,28/01/2018,16:35,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,5,0,0,0
3660204,PIAZZA DI S. PANCRAZIO,"(41.8847,12.45543)",Asciutto,Asfaltata,Ore Diurne,27/01/2018,13:50,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3660289,VIA DEGLI SCIPIONI,"(41.90977,12.46303)",Asciutto,Asfaltata,Sufficiente,27/01/2018,22:35,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Sufficiente,2,0,0,0
3660319,VIADOTTO DELLA MAGLIANA,"(41.84172,12.46314)",Asciutto,Asfaltata,Ore Diurne,25/01/2018,16:35,Tamponamento Multiplo,Sereno,Buona,2,2,0,0
3660395,VIA COLA DI RIENZO,"(41.90737,12.46322)",Asciutto,Lastricata,Sufficiente,27/01/2018,20:20,Veicolo in marcia contro veicolo in sosta,Sereno,Sufficiente,2,0,0,0
3660407,VIA GREGORIO XI,"(41.90185,12.42095)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,16:00,Tamponamento,Sereno,Buona,1,0,0,0
3660408,VIA LAURENTINA,"(41.8036,12.48291)",Asciutto,Asfaltata,Ore Diurne,25/01/2018,16:50,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3660410,VIA NAZARETH,"(41.90173,12.40095)",Asciutto,Asfaltata,Ore Diurne,28/01/2018,12:45,Tamponamento Multiplo,Sereno,Buona,6,2,0,0
3660413,VIA MATTIA BATTISTINI,"(41.92009,12.41923)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,16:10,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,1,1,0,0
3660428,VIA DI MONTE DEL GALLO,"(41.89491,12.45203)",Asciutto,Asfaltata,Insufficiente,28/01/2018,18:45,Veicolo in marcia contro veicolo fermo,Sereno,Sufficiente,3,0,0,0
3660433,VIALE DI TOR DI QUINTO,"(41.94936,12.48458)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,10:40,Tamponamento Multiplo,Sereno,Buona,2,1,0,0
3660506,VIA EMILIO ALBERTARIO,"(41.90247,12.42266)",Asciutto,Asfaltata,Sufficiente,28/01/2018,19:50,Veicolo in marcia contro veicolo in sosta,Sereno,Sufficiente,1,0,0,0
3660507,VIA OSTIENSE,"(41.80891,12.41094)",Asciutto,Asfaltata,Sufficiente,25/01/2018,18:45,Tamponamento Multiplo,Sereno,Buona,6,0,0,0
3660546,VIALE GIUSEPPE MAZZINI,"(41.91601,12.45546)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,17:00,Scontro laterale fra veicoli in marcia,Sereno,Buona,3,0,0,0
3660573,VIA DI VALLERANO,"(41.78746,12.4552)",Asciutto,Con buche,Ore Diurne,25/01/2018,13:15,Veicolo in marcia contro ostacolo fisso,Sereno,Buona,1,0,0,0
3660627,VIA TRIONFALE,"(41.94431,12.41855)",Asciutto,Asfaltata,Sufficiente,27/01/2018,17:21,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Sufficiente,1,1,0,0
3660648,VIA VERRIO FLACCO,"(41.89549,12.54471)",Asciutto,Sterrata,Inesistente,29/01/2018,17:30,Scontro laterale fra veicoli in marcia,Sereno,Insufficiente,6,0,0,0
3660651,VIA ENRICO PESTALOZZI,"(41.93571,12.42631)",Asciutto,Asfaltata,Sufficiente,29/01/2018,18:15,Tamponamento Multiplo,Sereno,Buona,4,0,0,0
3660662,VIA MAGNAGRECIA,"(41.88502,12.50934)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,10:00,Scontro laterale fra veicoli in marcia,Sereno,Buona,4,0,0,0
3660720,VIA ACAIA,"(41.87782,12.50833)",Asciutto,Asfaltata,Sufficiente,29/01/2018,18:05,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3660835,VIA DEL MONTE DELLE CAPRE,"(41.84501,12.43163)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,08:30,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,1,1,0,0
3660836,PIAZZA AUGUSTO RIGHI,"(41.86177,12.47005)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,11:30,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,3,0,0,0
3660840,VIA LEONARDO GREPPI,"(41.86238,12.45749)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,13:05,Investimento di pedone,Sereno,Buona,1,1,0,0
3661057,VIALE BRUNO PELIZZI,"(41.85849,12.58091)",Asciutto,Asfaltata,Sufficiente,29/01/2018,19:30,Investimento di pedone,Sereno,Sufficiente,1,0,0,1
3661063,VIA QUATTRO NOVEMBRE,"(41.89614,12.48562)",Asciutto,In cubetti di porfido,Ore Diurne,29/01/2018,07:50,Scontro frontale fra veicoli in marcia,Sereno,Buona,4,0,0,0
3661067,VIA NICOLO' ODERO,"(41.86221,12.48666)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,12:30,Tamponamento,Sereno,Buona,3,0,0,0
3661071,VIA ERMANNO WOLF FERRARI,"(41.74817,12.37794)",Asciutto,Asfaltata,Sufficiente,29/01/2018,18:50,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,0,2,0,0
3661086,VIALE DEI PROMONTORI,"(41.73692,12.29351)",Asciutto,Asfaltata,Sufficiente,29/01/2018,21:07,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3661097,VIA GIOVANNI FRANZONI,"(41.76808,12.31012)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,08:30,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Sufficiente,1,1,0,0
3661104,VIA DELLE CAVE DI PIETRALATA,"(41.9085,12.53657)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,06:50,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,0,0,0
3661105,VIA CASSIA,"(42.01674,12.37673)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,15:00,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3661106,VIA DI ACILIA,"(41.76796,12.37789)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,14:30,Scontro laterale fra veicoli in marcia,Sereno,Buona,3,0,0,0
3661127,VIA MASSA DI SAN GIULIANO,"(41.90113,12.69855)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,09:30,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3661129,VIA WALTER TOBAGI,"(41.87545,12.59721)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,10:00,Tamponamento,Sereno,Buona,3,0,0,0
3661133,VIA FLAMINIA,"(41.9552,12.47917)",Asciutto,Asfaltata,Sufficiente,29/01/2018,18:45,Tamponamento,Sereno,Sufficiente,4,0,0,0
3661135,VIA DI TOR BELLA MONACA,"(41.88846,12.61672)",Asciutto,Con buche,Ore Diurne,29/01/2018,12:15,Veicolo in marcia contro ostacolo accidentale,Sereno,Buona,2,0,0,0
3661139,VIA DI TOR BELLA MONACA,"(41.87848,12.62375)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,14:30,Tamponamento,Sereno,Buona,1,1,0,0
3661140,VIA DI CASTEL FUSANO,"(41.75907,12.30404)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,08:15,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,0,0,0
3661142,VIA DI SALONE,"(41.9316,12.6265)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,16:00,Veicolo in marcia contro ostacolo fisso,Sereno,Buona,1,0,0,0
3661153,VIA DI GROTTAROSSA,"(41.97298,12.44281)",Asciutto,Asfaltata,Sufficiente,29/01/2018,19:20,Investimento di pedone,Sereno,Sufficiente,1,1,0,0
3661171,LUNGOTEVERE DEI TEBALDI,"(41.8946,12.4689)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,11:00,Scontro laterale fra veicoli in marcia,Sereno,Buona,1,1,0,0
3661175,VIA FILIPPO FIORENTINI,"(41.90803,12.55625)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,13:05,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,1,1,0,0
3661176,VIALE DELLA PRIMAVERA,"(41.87558,12.55741)",Asciutto,Asfaltata,Sufficiente,29/01/2018,21:30,Scontro laterale fra veicoli in marcia,Sereno,Sufficiente,0,3,0,0
3661188,VIA TURRIVALIGNANI,"(41.933,12.64875)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,14:10,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3661189,VIA DELLA RISERVA DI LIVIA,"(42.00557,12.47283)",Asciutto,Asfaltata,Sufficiente,29/01/2018,19:50,Scontro frontale fra veicoli in marcia,Sereno,Sufficiente,2,1,0,0
3661199,VIA TIBURTINA,"(41.93324,12.60093)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,16:10,Scontro laterale fra veicoli in marcia,Sereno,Buona,3,0,0,0
3661208,VIALE GIULIO CESARE,"(41.90968,12.45926)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,09:00,Scontro laterale fra veicoli in marcia,Sereno,Buona,1,1,0,0
3661214,VIA COLLATINA,"(41.90489,12.60357)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,17:00,Tamponamento,Sereno,Buona,1,2,0,0
3661215,VIA MONTE CERVIALTO,"(41.9538,12.52319)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,12:10,Tamponamento Multiplo,Sereno,Buona,3,0,0,0
3661218,VIA TIBURTINA,"(41.90826,12.53333)",Asciutto,Asfaltata,Sufficiente,29/01/2018,19:15,Veicolo in marcia contro ostacolo fisso,Sereno,Sufficiente,0,0,1,0
3661219,VIA TIBURTINA,"(41.93833,12.62374)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,07:30,Tamponamento,Sereno,Sufficiente,2,0,0,0
3661224,VIA ANAGNINA,"(41.80363,12.63693)",Asciutto,Asfaltata,Insufficiente,30/01/2018,07:20,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Sufficiente,2,1,0,0
3661265,VIA ETTORE ROMAGNOLI,"(41.94206,12.547)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,15:10,Tamponamento,Sereno,Buona,1,1,0,0
3661268,VIA DEL TEMPIO DI DIANA,"(41.88297,12.48259)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,08:30,Investimento di pedone,Sereno,Buona,1,1,0,0
3661293,VIA DI TORREVECCHIA,"(41.92704,12.41592)",Asciutto,Asfaltata,Sufficiente,29/01/2018,19:45,Veicolo in marcia contro veicolo in sosta,Sereno,Buona,1,0,0,0
3661300,PIAZZA BOLOGNA,"(41.91305,12.52062)",Asciutto,Asfaltata,Sufficiente,28/01/2018,21:00,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,0,0,0
3661322,VIA LAZZARO SPALLANZANI,"(41.91259,12.51058)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,16:15,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,4,0,0,0
3661334,VIA EDOARDO GATTI,"(,)",,,,30/01/2018,01:15,Veicolo in marcia contro ostacolo fisso,,,1,0,0,0
3661338,VIA COLLATINA,"(41.90134,12.5686)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,10:50,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3661360,VIA ARDEATINA,"(41.82681,12.51835)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,07:45,Scontro laterale fra veicoli in marcia,Sereno,Buona,3,1,0,0
3661361,CORSO VITTORIO EMANUELE II,"(41.89816,12.47187)",Asciutto,Asfaltata,Sufficiente,28/01/2018,20:40,Scontro frontale fra veicoli in marcia,Sereno,Sufficiente,1,0,0,0
3661375,PONTE GUGLIELMO MARCONI,"(41.86126,12.47024)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,09:10,Scontro frontale/laterale DX fra veicoli in marcia,Nuvoloso,Buona,1,1,0,0
3661398,VIA COLLATINA,"(41.9015,12.57002)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,11:55,Scontro frontale/laterale SX fra veicoli in marcia,Nuvoloso,Buona,3,1,0,0
3661408,VIA TRIONFALE,"(41.9534,12.41211)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,07:50,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,1,2,0,0
3661416,LUNGOTEVERE AVENTINO,"(41.88554,12.47901)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,16:45,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,1,0,0
3661453,VIALE BRUNO PELIZZI,"(41.85699,12.58338)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,08:30,Veicolo in marcia contro veicolo in sosta,Sereno,Sufficiente,1,0,0,0
3661456,VIA FRANCESCO SIACCI,"(41.92215,12.48971)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,08:50,Veicolo in marcia contro veicoli in sosta,Sereno,Buona,1,0,0,0
3661458,VIA NOMENTANA,"(41.92452,12.52102)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,09:05,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,1,1,0,0
3661467,PIAZZA GONDAR,"(41.93343,12.52083)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,12:00,Tamponamento,Sereno,Buona,2,0,0,0
3661468,VIALE DELLE BELLE ARTI,"(41.91723,12.48023)",Asciutto,Asfaltata,Insufficiente,29/01/2018,18:15,Investimento di pedone,Sereno,Sufficiente,1,1,0,0
3661469,PIAZZA BUENOS AIRES,"(41.91807,12.50013)",Asciutto,Asfaltata,Sufficiente,29/01/2018,19:00,Scontro laterale fra veicoli in marcia,Sereno,Buona,1,1,0,0
3661478,VIA GENZANO,"(41.86933,12.53499)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,08:30,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,3,1,0,0
3661491,VIA DELLE FORNACI,"(41.89659,12.457)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,09:50,Tamponamento,Nuvoloso,Buona,1,1,0,0
3661505,VIA LUIGI PETROSELLI,"(41.8909,12.48047)",Asciutto,Acciotolata,Sufficiente,28/01/2018,17:30,Scontro frontale fra veicoli in marcia,Sereno,Buona,1,1,0,0
3661508,VIA TIBURTINA,"(41.92746,12.57507)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,09:20,Scontro laterale fra veicoli in marcia,Sereno,Sufficiente,2,0,0,0
3661515,VIA LUDOVICA ALBERTONI,"(41.87766,12.44483)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,15:00,Scontro laterale fra veicoli in marcia,Sereno,Sufficiente,1,1,0,0
3661534,VIA NICOLA ZABAGLIA,"(41.87708,12.47617)",Asciutto,Asfaltata,Sufficiente,27/01/2018,23:45,Scontro laterale fra veicoli in marcia,Sereno,Sufficiente,1,2,0,0
3661559,VIA DEGLI ALDOBRANDESCHI,"(41.87915,12.39872)",Asciutto,Strada pavimentata dissestata,Ore Diurne,29/01/2018,16:30,Veicolo in marcia contro ostacolo accidentale,Sereno,Sufficiente,2,0,0,0
3661596,VIA PORTUENSE,"(41.84696,12.41402)",Asciutto,Asfaltata,Sufficiente,30/01/2018,02:30,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,1,0,0
3661604,VIA CESARE BATTISTI,"(41.89688,12.483)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,10:30,Scontro laterale fra veicoli in marcia,Sereno,Buona,0,1,0,0
3661606,VIA LABICANA,"(41.88954,12.503)",Asciutto,Asfaltata,Ore Diurne,26/01/2018,12:00,Scontro laterale fra veicoli in marcia,Nuvoloso,Buona,2,0,0,0
3661624,CORSO VITTORIO EMANUELE II,"(41.89718,12.47145)",Asciutto,Asfaltata,Ore Diurne,28/01/2018,15:50,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,0,0,0
3661631,VIA DELLA CECCHIGNOLA,"(41.79636,12.50358)",Asciutto,Asfaltata,Inesistente,29/01/2018,00:15,Scontro frontale fra veicoli in marcia,Sereno,Insufficiente,3,0,0,0
3661669,LARGO DI TORRE ARGENTINA,"(,)",Asciutto,Lastricata,Ore Diurne,28/01/2018,09:00,Veicolo in marcia contro ostacolo fisso,Sereno,Buona,1,0,0,0
3661708,VIA DELLA PISANA,"(41.85839,12.39929)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,10:35,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,1,1,0,0
3661720,VIALE MANZONI,"(,)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,09:00,Veicolo in marcia contro veicolo fermo,Sereno,Buona,2,0,0,0
3661768,VIALE GUGLIELMO MARCONI,"(41.84931,12.47454)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,11:30,Scontro laterale fra veicoli in marcia,Sereno,Buona,1,1,0,0
3661792,CORSO VITTORIO EMANUELE II,"(,)",Viscido da liquidi oleosi,Asfaltata,Ore Diurne,30/01/2018,08:25,Veicolo in marcia contro ostacolo accidentale,Nuvoloso,Buona,1,0,0,0
3661825,VIA DI BOCCEA,"(41.90276,12.42349)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,12:10,Scontro laterale fra veicoli in marcia,Sereno,Buona,4,0,0,0
3661837,VIA DEI LATERANI,"(41.88415,12.5031)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,10:15,Tamponamento,Sereno,Buona,2,0,0,0
3661841,CORSO VITTORIO EMANUELE II,"(41.89718,12.47145)",Viscido da liquidi oleosi,Asfaltata,Ore Diurne,30/01/2018,08:26,Veicolo in marcia contro ostacolo accidentale,Nuvoloso,Buona,0,1,0,0
3661859,BORGO S. SPIRITO,"(41.90147,12.46067)",Asciutto,In cubetti di porfido,Ore Diurne,30/01/2018,06:50,Veicolo in marcia contro veicolo in sosta,Sereno,Buona,1,0,0,0
3661898,VIA DEL CIRCO MASSIMO,"(41.88536,12.48515)",Asciutto,Asfaltata,Sufficiente,29/01/2018,19:50,Investimento di pedone,Sereno,Sufficiente,1,1,0,0
3661985,PONTE VITTORIO EMANUELE II,"(41.90117,12.46429)",Asciutto,Asfaltata,Ore Diurne,29/01/2018,10:40,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,0,0,0
3662007,VIA CRISTOFORO COLOMBO,"(41.85011,12.48456)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,13:10,Scontro laterale fra veicoli in marcia,Nuvoloso,Buona,3,0,0,0
3662047,VIA STEFANO JACINI,"(41.94857,12.46915)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,14:10,Scontro frontale fra veicoli in marcia,Sereno,Buona,1,1,0,0
3662104,VIALE DELLA STAZIONE PRENESTINA,"(41.89397,12.54655)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,14:00,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,1,0,0
3662118,VIALE DELLO STADIO OLIMPICO,"(41.92494,12.45688)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,12:00,Scontro laterale fra veicoli in marcia,Sereno,Buona,1,1,0,0
3662210,VIA DELLA VALLE DEI FONTANILI,"(41.92254,12.41067)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,15:30,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,1,1,0,0
3662236,VIA CRISTOFORO COLOMBO,"(41.8178,12.46245)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,16:10,Tamponamento,Sereno,Buona,3,0,0,0
3662319,VIA PORTUENSE,"(41.85525,12.4446)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,09:30,Investimento di pedone,Nuvoloso,Buona,1,1,0,0
3662346,VIA LEONE XIII,"(41.89124,12.43823)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,16:15,Veicolo in marcia contro veicolo in sosta,Sereno,Buona,2,0,0,0
3662396,VIA PRENESTINA,"(41.89522,12.56647)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,16:00,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,0,0,0
3662419,VIA BARLETTA,"(41.91111,12.45802)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,13:30,Scontro laterale fra veicoli in marcia,Sereno,Buona,1,1,0,0
3662424,VIA TUSCOLANA,"(41.85659,12.56303)",Asciutto,Asfaltata,Sufficiente,30/01/2018,17:30,Investimento di pedone,Sereno,Buona,1,1,0,0
3662440,VIALE LEONARDO DA VINCI,"(41.85589,12.48041)",Asciutto,Asfaltata,Sufficiente,30/01/2018,17:35,Veicolo in marcia contro veicolo in sosta,Sereno,Buona,1,0,0,0
3662454,PIAZZA VITTORIO EMANUELE II,"(41.89512,12.50484)",Asciutto,Asfaltata,Ore Diurne,30/01/2018,10:15,Investimento di pedone,Sereno,Buona,1,1,0,0
