ID,TipoPersona,Sesso,TipoLesione
3762009,Conducente,F,Illeso
3762009,Conducente,F,Illeso
3762010,Conducente,M,Illeso
3762010,Conducente,M,Illeso
3762010,Passeggero,F,Illeso
3762265,Conducente,F,Illeso
3762265,Conducente,M,Illeso
3762273,Passeggero,F,Illeso
3762273,Conducente,M,Illeso
3762273,Conducente,M,Illeso
3762276,Conducente,M,Illeso
3762276,Passeggero,M,Illeso
3762276,Conducente,M,Illeso
3762289,Conducente,F,Illeso
3762289,Conducente,M,Illeso
3762289,Passeggero,F,Illeso
3762289,Passeggero,F,Illeso
3762294,Conducente,F,Illeso
3762294,Conducente,M,Illeso
3762363,Conducente,M,Illeso
3762363,Conducente,M,Rimandato
3762371,Conducente,M,Illeso
3762742,Conducente,M,Rimandato
3762742,Conducente,M,Illeso
3762742,Passeggero,F,Rimandato
3762758,Conducente,F,Illeso
3762758,Passeggero,M,Illeso
3762760,Conducente,M,Illeso
3762760,Conducente,M,Illeso
3762761,Passeggero,F,Illeso
3762761,Conducente,M,Illeso
3762761,Conducente,M,Rimandato
3762761,Passeggero,M,Rimandato
3762763,Conducente,M,Illeso
3762763,Conducente,M,Rimandato
3762764,Conducente,M,Illeso
3762764,Conducente,M,Illeso
3762765,Conducente,F,Illeso
3762765,Conducente,M,Illeso
3762771,Conducente,M,Illeso
3762771,Passeggero,F,Illeso
3762778,Conducente,M,Illeso
3762778,Conducente,M,Illeso
3762786,Conducente,M,Illeso
3762793,Conducente,M,Illeso
3762793,Conducente,M,Illeso
3762794,Conducente,M,Rimandato
3762796,Conducente,F,Illeso
3762797,Pedone,M,Rimandato
3762797,Conducente,M,Illeso
3762816,Conducente,F,Illeso
3762816,Conducente,M,Illeso
3762819,Conducente,M,Illeso
3762863,Conducente,M,Illeso
3762863,Conducente,M,Illeso
3762882,Conducente,F,Illeso
3762885,Pedone,F,Rimandato
3762885,Conducente,M,Illeso
3762893,Conducente,M,Illeso
3762893,Conducente,M,Rimandato
3762925,Conducente,M,Rimandato
3762926,Conducente,F,Illeso
3762926,Conducente,M,Illeso
3762927,Conducente,M,Illeso
3762927,Conducente,M,Illeso
3762927,Passeggero,F,Illeso
3762927,Passeggero,M,Illeso
3762935,Conducente,M,Illeso
3762935,Conducente,M,Illeso
3762943,Conducente,M,Illeso
3762943,Conducente,M,Illeso
3762958,Conducente,M,Illeso
3762958,Passeggero,M,Illeso
3762960,Conducente,M,Rifiuta cure immediate
3762960,Conducente,F,Illeso
3762964,Conducente,M,Illeso
3762964,Conducente,M,Illeso
3762965,Conducente,M,Rifiuta cure immediate
3762965,Conducente,F,Rifiuta cure immediate
3762971,Conducente,M,Illeso
3762971,Conducente,M,Illeso
3762983,Conducente,F,Illeso
3762983,Passeggero,F,Rimandato
3762983,Conducente,F,Illeso
3762984,Conducente,M,Illeso
3762984,Conducente,M,Illeso
3762992,Conducente,M,Illeso
3762992,Conducente,M,Illeso
3763001,Conducente,M,Illeso
3763001,Conducente,M,Rimandato
3763025,Conducente,M,Rifiuta cure immediate
3763025,Conducente,M,Illeso
3763026,Conducente,M,Illeso
3763026,Passeggero,F,Illeso
3763026,Passeggero,F,Illeso
3763026,Conducente,M,Illeso
3763026,Conducente,M,Illeso
3763027,Conducente,M,Illeso
3763030,Conducente,M,Illeso
3763033,Conducente,M,Illeso
3763033,Passeggero,F,Illeso
3763036,Conducente,M,Illeso
3763049,Pedone,M,Illeso
3763049,Conducente,M,Ricoverato
3763049,Passeggero,M,Illeso
3763051,Conducente,M,Illeso
3763072,Conducente,F,Illeso
3763082,Conducente,M,Illeso
3763082,Passeggero,F,Illeso
3763082,Passeggero,M,Illeso
3763082,Conducente,F,Illeso
3763110,Conducente,M,Rimandato
3763110,Conducente,F,Rimandato
3763111,Pedone,M,Rimandato
3763111,Conducente,M,Rimandato
3763140,Conducente,F,Illeso
3763140,Conducente,M,Illeso
3763140,Passeggero,M,Illeso
3763147,Conducente,F,Illeso
3763147,Passeggero,F,Illeso
3763147,Conducente,M,Ricoverato
3763149,Conducente,M,Illeso
3763149,Passeggero,M,Illeso
3763150,Conducente,M,Rifiuta cure immediate
3763153,Conducente,M,Illeso
3763153,Passeggero,M,Illeso
3763153,Conducente,M,Rimandato
3763156,Conducente,F,Illeso
3763156,Conducente,M,Illeso
3763222,Conducente,M,Rimandato
3763222,Passeggero,M,Rimandato
3763222,Conducente,M,Rimandato
3763222,Passeggero,F,Rimandato
3763222,Passeggero,M,Rimandato
3763223,Conducente,M,Illeso
3763268,Conducente,F,Illeso
3763268,Conducente,M,Illeso
3763312,Conducente,F,Rimandato
3763312,Conducente,M,Illeso
3763342,Conducente,F,Rimandato
3763342,Conducente,M,Illeso
3763385,Conducente,M,Illeso
3763385,Conducente,M,Rimandato
3763388,Conducente,F,Illeso
3763388,Conducente,M,Rifiuta cure immediate
3763476,Conducente,M,Illeso
3763480,Conducente,M,Illeso
3763480,Passeggero,F,Illeso
3763480,Passeggero,M,Illeso
3763480,Passeggero,F,Illeso
3763480,Conducente,F,Illeso
3763480,Conducente,M,Illeso
3763493,Passeggero,M,Rimandato
3763493,Conducente,M,Illeso
3763493,Conducente,F,Illeso
3763580,Pedone,M,Rimandato
3763580,Conducente,M,Illeso
3763602,Conducente,M,Illeso
3763604,Conducente,M,Illeso
3763642,Conducente,F,Illeso
3763642,Conducente,M,Illeso
3763711,Conducente,M,Illeso
3763711,Passeggero,F,Illeso
3763711,Conducente,M,Illeso
3763760,Conducente,M,Illeso
