ID,Citta,Via,FondoStradale,Pavimentazione,Illuminazione,Coordinate
063968707,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12.543,41.8656)"
063968803,Roma,VIALE AVENTINO,Asciutto,In cubetti di porfido,Ore Diurne,"(12.4863,41.8823)"
063968812,Roma,VIALE REGINA ELENA,Asciutto,Asfaltata,Sufficiente,"(12.5177,41.9038)"
063968851,Roma,PIAZZA IRNERIO,Asciutto,Asfaltata,Ore Diurne,"(12.4298,41.8984)"
063968857,Roma,VIA DELLE FORNACI,Asciutto,Asfaltata,Ore Diurne,"(12.4561,41.899)"
063968866,Roma,VIA MARMORATA,Asciutto,Asfaltata,Ore Diurne,"(12.4783,41.8798)"
063968869,Roma,VIA AURELIA,Asciutto,Asfaltata,Inesistente,"(12.4015,41.8862)"
063968903,Roma,VIA PRINCIPE EUGENIO,Asciutto,Asfaltata,Sufficiente,"(12.5091,41.8934)"
063968912,Roma,VIA NAZIONALE,Asciutto,In cubetti di porfido,Ore Diurne,"(12.4907,41.8991)"
063968942,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12.5548,41.8611)"
063968953,Roma,VIA NAZIONALE,Asciutto,In cubetti di porfido,Ore Diurne,"(9.644,45.397)"
063968955,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12.5677,41.8538)"
063968962,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12.5826,41.8435)"
063968967,Roma,VIALE AVENTINO,Asciutto,In cubetti di porfido,Ore Diurne,"(,)"
063968976,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12.5766,41.8478)"
063969065,Roma,VIA PORTUENSE,Asciutto,Asfaltata,Sufficiente,"(12.4455,41.8562)"
063969067,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne,"(12.4713,41.8573)"
063969265,Roma,VIALE CARLO TOMMASO ODESCALCHI,Asciutto,Asfaltata,Ore Diurne,"(12.4978,41.8535)"
063969271,Roma,VIA DEI LINCEI,Asciutto,Asfaltata,Ore Diurne,"(12.4946,41.8541)"
063969276,Roma,VIALE DELLA SERENISSIMA,Asciutto,Asfaltata,Ore Diurne,"(12.5586,41.8982)"
063969284,Roma,VIALE DELLA PRIMAVERA,Asciutto,Asfaltata,Ore Diurne,"(12.5605,41.8815)"
063969293,Roma,VIA GABRIO SERBELLONI,Asciutto,Asfaltata,Sufficiente,"(12.5413,41.8805)"
063969298,Roma,VIA DI BOCCEA,Asciutto,Asfaltata,Ore Diurne,"(12.3618,41.9256)"
063969299,Roma,VIA WALTER TOBAGI,,,,"(12.5973,41.8753)"
063969307,Roma,VIA MANDANICI,,,,"(,)"
063969310,Roma,VIALE VASCO DE GAMA,Asciutto,Asfaltata,Ore Diurne,"(12.2763,41.7339)"
063969349,Roma,VIALE DI CASTEL PORZIANO,Asciutto,Asfaltata,Ore Diurne,"(12.3741,41.7381)"
063969361,Roma,VIA PIEMONTE,Asciutto,Asfaltata,Ore Diurne,"(12.4934,41.9087)"
063969378,Roma,VIA DEI CERCHI,Asciutto,In cubetti di porfido,Ore Diurne,"(12.4825,41.8886)"
063969389,Roma,VIALE MARCO POLO,Asciutto,Asfaltata,Ore Diurne,"(12.4866,41.8745)"
063969404,Roma,CORSO TRIESTE,Asciutto,Asfaltata,Ore Diurne,"(12.5083,41.92)"
063969406,Roma,VIALE GIOTTO,Asciutto,Asfaltata,Ore Diurne,"(12.4885,41.8782)"
063969455,Roma,VIA DEI CROCIFERI,Asciutto,In cubetti di porfido,Sufficiente,"(12.4824,41.9009)"
063969456,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne,"(12.4713,41.8573)"
063969476,Roma,PIAZZA DI PORTA MAGGIORE,Asciutto,In cubetti di porfido,Sufficiente,"(12.5139,41.8915)"
063969612,Roma,CIRCONVALLAZIONE TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12.522,41.8971)"
063969620,Roma,VIALE REGINA ELENA,Asciutto,Asfaltata,Ore Diurne,"(12.5156,41.9056)"
063969625,Roma,VIA DEGLI EQUI,Asciutto,Asfaltata,Ore Diurne,"(12.5137,41.8959)"
063969632,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12.5219,41.9053)"
063969782,Roma,VIA GENZANO,Asciutto,Asfaltata,Ore Diurne,"(12.535,41.8693)"
063970571,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12.5485,41.8636)"
063970596,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne,"(12.47,41.8323)"
063971110,Roma,VIA S.GIOVANNI IN ARGENTELLA,Asciutto,Asfaltata,Ore Diurne,"(12.6023,41.9497)"
063971116,Roma,VIA DELL'ARCO DI TRAVERTINO,Asciutto,Asfaltata,Ore Diurne,"(12.5364,41.8674)"
063971120,Roma,VIA FLAMINIA,Asciutto,Asfaltata,Inesistente,"(12.4911,42.0078)"
063971137,Roma,LUNGOTEVERE MARESCIALLO CADORNA,Asciutto,Asfaltata,Ore Diurne,"(12.4595,41.9317)"
063971157,Roma,VIALE DELLE GARDENIE,Asciutto,Asfaltata,Ore Diurne,"(12.5644,41.8859)"
063971177,Roma,VIA DEI MONTI TIBURTINI,,,,"(12.5382,41.9187)"
063971186,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12.5479,41.91)"
063971214,Roma,VIA SALARIA,Asciutto,Asfaltata,Ore Diurne,"(12.5063,41.9664)"
063971224,Roma,VIALE CARNARO,Asciutto,Asfaltata,Ore Diurne,"(12.5315,41.9407)"
063971229,Roma,VIALE JONIO,Asciutto,Asfaltata,Ore Diurne,"(12.5303,41.9459)"
063971271,Roma,VIA DON GIUSTINO MARIA RUSSOLILLO,Asciutto,Asfaltata,Ore Diurne,"(12.5181,41.971)"
063971289,Roma,VIA PIO SEMEGHINI,Asciutto,Asfaltata,Ore Diurne,"(12.6073,41.9032)"
063971297,Roma,VIA FILIPPO MEDA,Asciutto,Asfaltata,Ore Diurne,"(12.5436,41.9132)"
063971342,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne,"(12.5728,41.9579)"
063971679,Roma,VIALE DI TOR MARANCIA,Asciutto,Asfaltata,Ore Diurne,"(12.4976,41.8532)"
063971764,Roma,VIA CASILINA,Asciutto,Asfaltata,Insufficiente,"(12.5302,41.8847)"
063971826,Roma,VIA DELLA CONSOLATA,Asciutto,Asfaltata,Ore Diurne,"(12.4217,41.8767)"
063971868,Roma,CIRCONVALLAZIONE GIANICOLENSE,Asciutto,Asfaltata,Ore Diurne,"(12.4648,41.8729)"
063971955,Roma,VIALE PAOLO ORLANDO,,,,"(12.2854,41.731)"
063972036,Roma,VIA CARDINAL PACCA,Asciutto,Asfaltata,Ore Diurne,"(12.4306,41.8918)"
063972043,Roma,VIA DEL CAPPELLACCIO,Asciutto,Asfaltata,Sufficiente,"(12.462,41.8397)"
063972060,Roma,LARGO S. EUFRASIA PELLETIER,Asciutto,Asfaltata,Ore Diurne,"(12.4455,41.8689)"
063972083,Roma,VIA PAOLO ORANO,Asciutto,Asfaltata,Sufficiente,"(12.361,41.8836)"
063972763,Roma,VIALE MANZONI,Asciutto,Asfaltata,Sufficiente,"(12.5079,41.8913)"
063973384,Roma,VIA TOMMASO FORTIFIOCCA,,,,"(12.5224,41.871)"
063977853,Roma,VIALE DELLE MEDAGLIE D'ORO,Asciutto,Asfaltata,Ore Diurne,"(12.4457,41.9109)"
063993756,Roma,VIA ALFONSO TORELLI,Asciutto,Asfaltata,Ore Diurne,"(12.5378,41.8992)"
064009967,Roma,VIA DI VALLERANO,Asciutto,Asfaltata,Ore Diurne,"(,)"
063969197,Roma,VIALE ISACCO NEWTON,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.4427,41.8481)"
063969201,Roma,VIALE ISACCO NEWTON,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.4427,41.8481)"
063969266,Roma,VIA DI BRAVETTA,Asciutto,Asfaltata,Sufficiente,"(12.4231,41.8668)"
063969292,Roma,VIA CASILINA,Bagnato (pioggia),Asfaltata,Inesistente,"(13.6497,41.5353)"
063969295,Roma,VIA CASILINA,Asciutto,Asfaltata,Sufficiente,"(12.6194,41.8629)"
063969408,Roma,PIAZZA UNGHERIA,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.493,41.9225)"
063969418,Roma,VIA DI ACQUAFREDDA,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.3936,41.8907)"
063969448,Roma,VIA CAVOUR,Bagnato (pioggia),Asfaltata,Sufficiente,"(,)"
063969461,Roma,VIA CONTE DI CARMAGNOLA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.5346,41.8903)"
063969484,Roma,CORSO REGINA MARIA PIA,Bagnato (pioggia),Asfaltata,Insufficiente,"(12.2845,41.7295)"
063969501,Roma,PIAZZALE MARESCIALLO GIARDINO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.4586,41.9241)"
063969605,Roma,VIA DEGLI ALBERINI,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.5653,41.9178)"
063969765,Roma,VIA DEI DUE PONTI,Asciutto,Asfaltata,Ore Diurne,"(12.4686,41.9662)"
063969814,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Ore Diurne,"(12.5269,41.8714)"
063969877,Roma,PIAZZA BUENOS AIRES,Asciutto,Asfaltata,Ore Diurne,"(12.5002,41.9182)"
063970263,Roma,VIA DEL FOSSO DELL'OSA,Asciutto,Asfaltata,Ore Diurne,"(12.6834,41.9058)"
063970264,Roma,VIA FRANCESCO MERLINI,Asciutto,Asfaltata,Ore Diurne,"(12.6429,41.868)"
063970265,Roma,VIA RAOUL CHIODELLI,Asciutto,Asfaltata,Ore Diurne,"(12.6627,41.9077)"
063970287,Roma,VIA NAZIONALE,Asciutto,In cubetti di porfido,Sufficiente,"(12.4931,41.9006)"
063970307,Roma,VIA DI ACQUAFREDDA,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.3955,41.8945)"
063970314,Roma,VIA CANNOBIO,Asciutto,Asfaltata,Ore Diurne,"(12.3676,41.9154)"
063970342,Roma,CIRCONVALLAZIONE CORNELIA,Asciutto,Asfaltata,Ore Diurne,"(12.425,41.9032)"
063970442,Roma,VIA CASSIA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.3763,42.0316)"
063970446,Roma,VIA DEL FORTE BOCCEA,Asciutto,Asfaltata,Ore Diurne,"(12.4238,41.9064)"
063970494,Roma,VIA DEL FOSSO DELL'OSA,Bagnato (umidit? in atto),Asfaltata,Sufficiente,"(12.6841,41.9035)"
063970499,Roma,VIA GIOVANNI AMENDOLA,,,,"(,)"
063970531,Roma,VIA ALBERTO DA GIUSSANO,Asciutto,Asfaltata,Ore Diurne,"(12.5348,41.8893)"
063970572,Roma,VIA DEL FOSSO DI S. ANDREA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.6366,41.8098)"
063970573,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12.5698,41.8525)"
063970574,Roma,VIA PONZIO COMINIO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.5591,41.8623)"
063970609,Roma,VIALE FILARETE,Asciutto,Asfaltata,Ore Diurne,"(12.5385,41.8794)"
063970631,Roma,VIA DELLA RUSTICA,Asciutto,Asfaltata,Ore Diurne,"(12.6081,41.9127)"
063970829,Roma,VIA PUBLIO VALERIO,Asciutto,Asfaltata,Sufficiente,"(12.5661,41.8564)"
063970920,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Sufficiente,"(12.469,41.8304)"
063971080,Roma,VIA DI FIORANELLO,Asciutto,Asfaltata,Inesistente,"(12.5714,41.7902)"
063971092,Roma,VIA CALTAGIRONE,Asciutto,Asfaltata,Ore Diurne,"(12.6552,41.9089)"
063971101,Roma,VIA LICIA,Asciutto,Asfaltata,Ore Diurne,"(12.503,41.8812)"
063971105,Roma,VIA MARCANTONIO RAIMONDI,Asciutto,Asfaltata,Ore Diurne,"(12.6025,41.8587)"
063971109,Roma,VIA LUIGI ANGELONI,Asciutto,Asfaltata,Ore Diurne,"(12.448,41.8547)"
063971113,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Ore Diurne,"(,)"
063971114,Roma,VIA COLLATINA,Asciutto,Asfaltata,Ore Diurne,"(12.6108,41.9059)"
063971115,Roma,VIA TULLIO LEVI CIVITA,Asciutto,Asfaltata,Ore Diurne,"(12.4738,41.8565)"
063971118,Roma,VIA LUIGI CANDONI,Asciutto,Asfaltata,Inesistente,"(12.4131,41.8311)"
063971124,Roma,PIAZZA S. GIOVANNI BOSCO,Asciutto,Asfaltata,Sufficiente,"(12.5647,41.8587)"
063971126,Roma,PIAZZA ELIO RUFINO,Asciutto,Asfaltata,Ore Diurne,"(12.4967,41.8585)"
063971127,Roma,VIALE CASTELLO DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne,"(12.4124,41.8238)"
063971129,Roma,VIA CASSIA,Asciutto,Con buche,Insufficiente,"(12.3767,42.0159)"
063971131,Roma,VIALE PROSPERO COLONNA,Asciutto,Asfaltata,Ore Diurne,"(12.4527,41.8563)"
063971146,Roma,VIA BRACCIANENSE,Asciutto,Asfaltata,Inesistente,"(12.3402,42.033)"
063971162,Roma,LUNGOMARE LUTAZIO CATULO,Asciutto,Asfaltata,Ore Diurne,"(12.3144,41.7154)"
063971178,Roma,VIA DEI RUDERI DI CASA CALDA,Bagnato (umidit? in atto),Con buche,Ore Diurne,"(12.5949,41.8747)"
063971193,Roma,VIA DEL QUARTACCIO,Asciutto,Asfaltata,Sufficiente,"(12.3955,41.919)"
063971207,Roma,VIA DEGLI ANGELI,Asciutto,Asfaltata,Ore Diurne,"(12.5474,41.8725)"
063971212,Roma,VIALE VATICANO,Asciutto,Asfaltata,Sufficiente,"(12.4506,41.9066)"
063971219,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Insufficiente,"(12.4121,41.786)"
063971231,Roma,VIA DEI DUE PONTI,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.4734,41.9643)"
063971244,Roma,VIA DEL POLITEAMA,Asciutto,In cubetti di porfido,Sufficiente,"(12.471,41.8909)"
063971251,Roma,VIA DELLE GONDOLE,Asciutto,Asfaltata,Ore Diurne,"(12.2766,41.7354)"
063971253,Roma,VIA DEI FAGGI,Asciutto,Asfaltata,Sufficiente,"(12.5629,41.8843)"
063971255,Roma,VIA VILFREDO PARETO,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.4654,41.9503)"
063971276,Roma,VIA MONTE CERVIALTO,Asciutto,Asfaltata,Ore Diurne,"(12.5258,41.9509)"
063971278,Roma,VIA GIOVANNI CONTI,Asciutto,Asfaltata,Ore Diurne,"(12.5316,41.9551)"
063971286,Roma,VIA DELL'APPAGLIATORE,Asciutto,Asfaltata,Ore Diurne,"(12.2643,41.7395)"
063971290,Roma,VIA TRIONFALE,Asciutto,Asfaltata,Ore Diurne,"(12.4088,41.9619)"
063971291,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne,"(12.4121,41.786)"
063971296,Roma,VIA UGO OJETTI,Asciutto,Asfaltata,Ore Diurne,"(12.5498,41.9441)"
063971307,Roma,VIA DEL VIMINALE,Asciutto,Asfaltata,Sufficiente,"(12.4963,41.9005)"
063971308,Roma,VIA NAPOLEONE III,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.5005,41.8977)"
063971310,Roma,VIA CARLO CASINI,Asciutto,Asfaltata,Ore Diurne,"(12.3374,41.7823)"
063971314,Roma,VIA TINO BUAZZELLI,,,,"(12.5688,41.9443)"
063971318,Roma,VIA TIBERINA,Asciutto,Asfaltata,Sufficiente,"(12.5029,42.0129)"
063971322,Roma,VIA SALARIA,Asciutto,Asfaltata,Ore Diurne,"(12.514,41.9921)"
063971327,Roma,VIA FILIPPO MEDA,Asciutto,Asfaltata,Ore Diurne,"(12.5435,41.9132)"
063971334,Roma,VIA PIEVEBOVIGLIANA,Asciutto,Asfaltata,Sufficiente,"(12.587,41.9393)"
063971348,Roma,VIA CASSIA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.3754,42.0324)"
063971355,Roma,VIA MORROVALLE,Asciutto,Asfaltata,Ore Diurne,"(12.5874,41.9411)"
063971363,Roma,VIA NOMENTANA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.5728,41.9579)"
063971366,Roma,VIA CASSIA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.4094,41.9837)"
063971369,Roma,VIA EMMA CARELLI,Asciutto,Asfaltata,Ore Diurne,"(12.4224,41.9246)"
063971377,Roma,PIAZZA DELL'ATENEO SALESIANO,Asciutto,Asfaltata,Ore Diurne,"(12.524,41.9592)"
063971389,Roma,VIA TEOFILO FOLENGO,Asciutto,Asfaltata,Sufficiente,"(12.55,41.9436)"
063971391,Roma,VIA DEI MONTI DI PRIMAVALLE,Asciutto,Asfaltata,Ore Diurne,"(12.4123,41.9109)"
063971396,Roma,VIA DELLA BUFALOTTA,Asciutto,Asfaltata,Sufficiente,"(12.5504,41.9705)"
063971400,Roma,VIALE DI TOR DI QUINTO,Asciutto,Asfaltata,Sufficiente,"(12.4785,41.9447)"
063971403,Roma,VIALE PARIOLI,Asciutto,Asfaltata,Ore Diurne,"(12.4874,41.9258)"
063971410,Roma,VIA DEL MARE,Asciutto,Asfaltata,Inesistente,"(12.3159,41.7663)"
063971424,Roma,VIA TOR DE' SCHIAVI,Asciutto,Asfaltata,Ore Diurne,"(12.5628,41.8849)"
063971427,Roma,VIALE PARIOLI,Asciutto,Asfaltata,Sufficiente,"(12.486,41.929)"
063971463,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Sufficiente,"(12.4229,41.8109)"
063971549,Roma,VIA CASILINA,Bagnato (umidit? in atto),Asfaltata,Sufficiente,"(12.6684,41.8641)"
063971560,Roma,VIA DEI PESCATORI,Asciutto,Asfaltata,Sufficiente,"(12.3344,41.7522)"
063971588,Roma,VIA LEONE XIII,Asciutto,Asfaltata,Ore Diurne,"(12.4375,41.8933)"
063971653,Roma,LUNGOTEVERE DEI VALLATI,Asciutto,Asfaltata,Sufficiente,"(12.4738,41.8917)"
063971673,Roma,VIALE DELLE PROVINCIE,Asciutto,Asfaltata,Ore Diurne,"(12.5212,41.9111)"
063971726,Roma,VIA ANASTASIO II,Asciutto,Asfaltata,Ore Diurne,"(12.4427,41.9038)"
063971755,Roma,VIA MERULANA,Asciutto,Asfaltata,Ore Diurne,"(12.5038,41.8887)"
063971769,Roma,VIA MERULANA,Asciutto,Asfaltata,Ore Diurne,"(,)"
063971788,Roma,PIAZZA DI PORTA MAGGIORE,Asciutto,Asfaltata,Ore Diurne,"(,)"
063971814,Roma,VIA GIOVANNI GIOLITTI,Asciutto,Asfaltata,Ore Diurne,"(,)"
063971829,Roma,VIA PIETRO D'ASSISI,Asciutto,Asfaltata,Sufficiente,"(12.4506,41.8692)"
063971847,Roma,LUNGOTEVERE DELLA FARNESINA,Asciutto,Asfaltata,Ore Diurne,"(,)"
063971875,Roma,PIAZZA CLEMENTE XI,Asciutto,Asfaltata,Ore Diurne,"(12.4146,41.9141)"
063971889,Roma,VIA DI TORREVECCHIA,Asciutto,Asfaltata,Ore Diurne,"(12.4126,41.9237)"
063971950,Roma,VIA CARDINALE GARAMPI,Asciutto,Asfaltata,Ore Diurne,"(12.4213,41.9114)"
063972050,Roma,VIA COLLATINA,Asciutto,Asfaltata,Ore Diurne,"(12.5675,41.9008)"
063972057,Roma,VIA CESARE LOMBROSO,Asciutto,Asfaltata,Ore Diurne,"(12.4175,41.9354)"
063972079,Roma,VIA DI MEZZOCAMMINO,Asciutto,Asfaltata,Ore Diurne,"(12.4375,41.79)"
063972096,Roma,VIA OSTIENSE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.4229,41.8109)"
063972103,Roma,CIRCONVALLAZIONE GIANICOLENSE,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.4496,41.8725)"
063972145,Roma,VIALE GIOVANNI BATTISTA VALENTE,Asciutto,Asfaltata,Ore Diurne,"(12.5664,41.8955)"
063972146,Roma,VIALE DELLO SCALO S. LORENZO,Asciutto,Asfaltata,Ore Diurne,"(12.5189,41.8968)"
063972150,Roma,VIA DEL MARE,Asciutto,Asfaltata,Ore Diurne,"(12.3967,41.819)"
063972170,Roma,VIA PONTINA,Asciutto,Asfaltata,Ore Diurne,"(12.4463,41.7218)"
063972179,Roma,VIA BERNARDINO RAMAZZINI,Asciutto,Asfaltata,Ore Diurne,"(12.4505,41.8666)"
063972183,Roma,LUNGOMARE DUCA DEGLI ABRUZZI,Asciutto,Asfaltata,Sufficiente,"(12.2591,41.7353)"
063972193,Roma,VIA OTTAVIO GASPARRI,,,,"(,)"
063972206,Roma,PIAZZALE EUGENIO MORELLI,Asciutto,Asfaltata,Ore Diurne,"(12.4434,41.8602)"
063972207,Roma,VIA DI S. MARIA AUSILIATRICE,Asciutto,Asfaltata,Ore Diurne,"(12.5278,41.8729)"
063972214,Roma,VIA GIACINTO CARINI,Asciutto,Asfaltata,Ore Diurne,"(12.4609,41.8852)"
063972216,Roma,VIA TUSCOLANA,,,,"(,)"
063972219,Roma,PIAZZA DI S. MARIA MAGGIORE,Asciutto,Asfaltata,Ore Diurne,"(12.4988,41.8968)"
063972224,Roma,VIA MERULANA,Asciutto,Asfaltata,Ore Diurne,"(12.5022,41.8916)"
063972246,Roma,VIA ARISTIDE CARABELLI,Asciutto,Asfaltata,Insufficiente,"(12.2687,41.7386)"
063972485,Roma,VIA DELL'ARCO DI TRAVERTINO,,,,"(,)"
063972493,Roma,VIA PANNONIA,Asciutto,Asfaltata,Sufficiente,"(12.5002,41.881)"
063972498,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne,"(12.4713,41.8574)"
063972499,Roma,VIA COLLATINA,Asciutto,Asfaltata,Ore Diurne,"(12.6108,41.9059)"
063972508,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne,"(12.6811,41.8629)"
063972530,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne,"(12.6892,41.8631)"
063972532,Roma,VIA BORGHESIANA,Asciutto,Asfaltata,Ore Diurne,"(12.6724,41.8765)"
063972535,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne,"(12.6194,41.8629)"
063972541,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne,"(12.6915,41.8637)"
063972560,Roma,VIA DI DRAGONE,Asciutto,Asfaltata,Ore Diurne,"(12.3302,41.7867)"
063972562,Roma,VIA TRIONFALE,Asciutto,Asfaltata,Ore Diurne,"(12.4229,41.9409)"
063972595,Roma,VIA DI PORTA MEDAGLIA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.5284,41.7574)"
063972598,Roma,VIA CARLO ALBERTO,Asciutto,Asfaltata,Ore Diurne,"(12.5014,41.8962)"
063972605,Roma,VIALE GEMONA DEL FRIULI,Asciutto,Asfaltata,Ore Diurne,"(12.4846,41.994)"
063972614,Roma,PIAZZA TEOFRASTO,Asciutto,Asfaltata,Sufficiente,"(12.5639,41.8917)"
063972622,Roma,VIA NOMENTANA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.6132,41.9725)"
063972630,Roma,PIAZZALE NUMA POMPILIO,Asciutto,Asfaltata,Sufficiente,"(12.4957,41.8796)"
063972631,Roma,VIA DI TORRE S. ANASTASIA,Asciutto,Asfaltata,Ore Diurne,"(12.5302,41.7738)"
063972635,Roma,VIA DELLE BALENIERE,Asciutto,Asfaltata,Ore Diurne,"(12.2795,41.7382)"
063972639,Roma,VIADOTTO SANDRO PERTINI,Asciutto,Asfaltata,Ore Diurne,"(12.4964,41.9028)"
063972668,Roma,VIA DELLE VIGNE NUOVE,Asciutto,Asfaltata,Ore Diurne,"(12.5359,41.9631)"
063972682,Roma,VIA DI CASAL BOCCONE,Asciutto,Asfaltata,Ore Diurne,"(12.5498,41.966)"
063972688,Roma,VIA PO,Asciutto,Asfaltata,Ore Diurne,"(12.4959,41.9151)"
063972692,Roma,VIA VALMICHI,Asciutto,Asfaltata,Ore Diurne,"(12.4816,41.9158)"
063972694,Roma,VIA FRANCESCO CILEA,Asciutto,Asfaltata,Ore Diurne,"(12.3753,41.74)"
063972698,Roma,PIAZZA VITTORIO EMANUELE II,Asciutto,Asfaltata,Ore Diurne,"(12.5038,41.8939)"
063972699,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12.564,41.856)"
063972714,Roma,VIA ANAGNINA,Asciutto,Asfaltata,Ore Diurne,"(12.5897,41.8386)"
063972719,Roma,VIA CAVOUR,Asciutto,Asfaltata,Ore Diurne,"(12.4941,41.8957)"
063972723,Roma,PIAZZA CONCA D'ORO,Asciutto,Asfaltata,Ore Diurne,"(12.5277,41.9394)"
063972729,Roma,VIA DI MACCHIA SAPONARA,Asciutto,Asfaltata,Ore Diurne,"(12.3588,41.7654)"
063972735,Roma,VIALE BRUNO PELIZZI,Asciutto,Asfaltata,Ore Diurne,"(12.5837,41.8554)"
063972764,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne,"(12.5254,41.932)"
063972777,Roma,VIA VITTORIO VENETO,Asciutto,Asfaltata,Ore Diurne,"(12.4895,41.9079)"
063972794,Roma,VIA LITORANEA,Asciutto,Asfaltata,Ore Diurne,"(12.37,41.6851)"
063972798,Roma,VIA DEI PRATI FISCALI,Asciutto,Asfaltata,Ore Diurne,"(12.5199,41.9461)"
063972806,Roma,VIA DELLA CONSULTA,,,,"(,)"
063972839,Roma,LUNGOTEVERE DEI MELLINI,Asciutto,Asfaltata,Ore Diurne,"(12.4729,41.9075)"
063972846,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne,"(12.5132,41.9174)"
063972865,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne,"(12.3375,41.73)"
063972943,Roma,VIA DELLA BUFALOTTA,Asciutto,Asfaltata,Sufficiente,"(12.5454,41.9564)"
063973040,Roma,VIA DELLA PISANA,Asciutto,Asfaltata,Ore Diurne,"(12.4179,41.8812)"
063973106,Roma,VIALE ISACCO NEWTON,Asciutto,Asfaltata,Ore Diurne,"(12.4405,41.8547)"
063973120,Roma,PIAZZA DELLA TRASFIGURAZIONE,Asciutto,Asfaltata,Ore Diurne,"(12.4462,41.8714)"
063973132,Roma,VIA DI PONTE LADRONE,Asciutto,Asfaltata,Sufficiente,"(12.376,41.7892)"
063973196,Roma,VIALE DELLE MILIZIE,Asciutto,Asfaltata,Sufficiente,"(12.4652,41.9131)"
063973283,Roma,VIA CRESCENZIO,Asciutto,In cubetti di porfido,Ore Diurne,"(12.4602,41.906)"
063973302,Roma,LARGO GAETANO LA LOGGIA,Asciutto,Asfaltata,Ore Diurne,"(12.4464,41.8559)"
063973376,Roma,GALLERIA GIOVANNI XXIII,Asciutto,Asfaltata,Ore Diurne,"(12.4411,41.9404)"
063973401,Roma,VIA DI TOR VERGATA,Asciutto,Asfaltata,Ore Diurne,"(12.6222,41.842)"
063973440,Roma,LUNGOTEVERE FLAMINIO,Asciutto,Asfaltata,Ore Diurne,"(12.4612,41.9283)"
063973444,Roma,GALLERIA GIOVANNI XXIII,Asciutto,Asfaltata,Sufficiente,"(12.43,41.9368)"
063973581,Roma,VIA PORTUENSE,Asciutto,Asfaltata,Ore Diurne,"(12.4613,41.866)"
