ID,TipoPersona,Sesso,TipoLesione
3807745,Conducente,F,Illeso
3807745,Conducente,F,Illeso
3807745,Passeggero,F,Illeso
3807761,Conducente,M,Rimandato
3807761,Conducente,M,Illeso
3807761,Conducente,M,Illeso
3807761,Conducente,M,Illeso
3807778,Passeggero,F,Rimandato
3807778,Conducente,M,Rimandato
3807778,Passeggero,F,Illeso
3807778,Conducente,M,Illeso
3807778,Passeggero,F,Rimandato
3807965,Conducente,M,Illeso
3807982,Conducente,F,Illeso
3807982,Conducente,M,Illeso
3808170,Conducente,F,Illeso
3808170,Conducente,M,Illeso
3808175,Conducente,M,Illeso
3808175,Conducente,F,Illeso
3808208,Conducente,F,Rifiuta cure immediate
3808208,Passeggero,M,Illeso
3808208,Conducente,F,Rimandato
3808208,Conducente,F,Ricoverato
3808208,Conducente,M,Ricoverato
3808208,Conducente,M,Illeso
3808208,Passeggero,M,Illeso
3808225,Conducente,M,Illeso
3808225,Passeggero,M,Illeso
3808225,Conducente,M,Illeso
3808228,Conducente,,Illeso
3808228,Conducente,,Illeso
3808232,Conducente,M,Illeso
3808235,Conducente,M,Illeso
3808235,Passeggero,M,Illeso
3808236,Conducente,M,Rimandato
3808236,Conducente,M,Rimandato
3808239,Conducente,M,Illeso
3808239,Passeggero,M,Illeso
3808239,Conducente,M,Illeso
3808257,Conducente,M,Illeso
3808257,Conducente,M,Rimandato
3808259,Conducente,M,Illeso
3808260,Conducente,M,Illeso
3808260,Conducente,M,Illeso
3808337,Conducente,M,Illeso
3808337,Conducente,M,Rimandato
3808344,Conducente,M,Illeso
3808363,Conducente,M,Illeso
3808363,Conducente,F,Illeso
3808367,Conducente,F,Illeso
3808367,Conducente,M,Rimandato
3808401,Conducente,M,Rifiuta cure immediate
3808401,Conducente,F,Illeso
3808406,Conducente,M,Illeso
3808406,Passeggero,M,Illeso
3808406,Passeggero,M,Illeso
3808496,Conducente,M,Illeso
3808496,Passeggero,F,Illeso
3808496,Conducente,F,Rimandato
3808496,Conducente,M,Illeso
3808549,Conducente,F,Illeso
3808549,Conducente,M,Rimandato
3808589,Conducente,M,Illeso
3808589,Conducente,M,Illeso
3808589,Passeggero,F,Illeso
3808672,Conducente,M,Illeso
3808683,Conducente,M,Rimandato
3808683,Passeggero,F,Rimandato
3808683,Passeggero,M,Rimandato
3808683,Passeggero,F,Ricoverato
3808683,Passeggero,F,Rimandato
3808684,Conducente,F,Illeso
3808685,Conducente,M,Rifiuta cure immediate
3808685,Passeggero,F,Rifiuta cure immediate
3808685,Conducente,M,Illeso
3808687,Pedone,F,Rimandato
3808687,Conducente,F,Illeso
3808689,Conducente,M,Illeso
3808689,Conducente,F,Illeso
3808691,Conducente,M,Illeso
3808691,Conducente,M,Rimandato
3808694,Conducente,M,Illeso
3808694,Conducente,F,Illeso
3808697,Conducente,M,Illeso
3808697,Passeggero,M,Illeso
3808697,Passeggero,M,Illeso
3808697,Conducente,M,Illeso
3808697,Passeggero,M,Illeso
3808700,Conducente,M,Illeso
3808700,Passeggero,F,Illeso
3808700,Conducente,M,Rimandato
3808700,Passeggero,M,Rimandato
3808702,Pedone,F,Rimandato
3808702,Conducente,M,Illeso
3808705,Conducente,F,Illeso
3808705,Conducente,M,Illeso
3808707,Conducente,M,Illeso
3808707,Conducente,M,Illeso
3808707,Passeggero,M,Illeso
3808707,Conducente,F,Rimandato
3808707,Passeggero,F,Rimandato
3808709,Conducente,F,Rimandato
3808709,Conducente,M,Illeso
3808709,Passeggero,F,Illeso
3808710,Conducente,F,Illeso
3808759,Conducente,M,Rimandato
3808771,Conducente,M,Illeso
3808801,Conducente,M,Illeso
3808801,Passeggero,F,Illeso
3808826,Conducente,F,Illeso
3808826,Conducente,F,Illeso
3808834,Conducente,F,Illeso
3808834,Conducente,F,Illeso
3808834,Passeggero,M,Illeso
3808861,Conducente,M,Illeso
3808861,Passeggero,F,Illeso
3808861,Conducente,M,Illeso
3808861,Passeggero,M,Illeso
3808863,Conducente,F,Illeso
3808863,Passeggero,F,Illeso
3808863,Conducente,M,Illeso
3808897,Conducente,F,Illeso
3808897,Conducente,M,Rimandato
3809005,Conducente,M,Illeso
3809005,Conducente,M,Illeso
3809048,Passeggero,F,Illeso
3809048,Passeggero,F,Illeso
3809048,Conducente,F,Illeso
3809052,Conducente,F,Illeso
3809052,Conducente,F,Illeso
3809052,Conducente,M,Illeso
3809509,Conducente,M,Illeso
3809509,Conducente,M,Rimandato
3809514,Conducente,F,Illeso
3809514,Passeggero,M,Illeso
3809514,Conducente,M,Illeso
3809880,Conducente,M,Illeso
3809887,Conducente,M,Illeso
3809894,Conducente,M,Rifiuta cure immediate
3809894,Conducente,M,Rimandato
3809907,Conducente,M,Rimandato
3810415,Conducente,F,Illeso
3810415,Passeggero,F,Illeso
3810415,Conducente,M,Ricoverato
3810425,Conducente,M,Rimandato
3810433,Conducente,M,Illeso
3810433,Conducente,M,Ricoverato
3810441,Conducente,M,Rimandato
3810441,Conducente,M,Illeso
3810441,Passeggero,M,Illeso
3810441,Conducente,M,Illeso
3810453,Conducente,F,Illeso
3810453,Passeggero,M,Illeso
3810454,Conducente,F,Illeso
3810458,Conducente,M,Illeso
3810458,Passeggero,F,Illeso
3810458,Conducente,M,Illeso
3810458,Passeggero,F,Illeso
3810463,Conducente,F,Illeso
3810463,Conducente,F,Illeso
3810465,Conducente,F,Illeso
3810465,Conducente,M,Rimandato
3810467,Conducente,M,Rimandato
3810467,Passeggero,M,Rimandato
3810467,Passeggero,M,Rimandato
3810467,Passeggero,M,Rimandato
3810467,Conducente,F,Illeso
3810467,Passeggero,F,Illeso
3810467,Passeggero,F,Illeso
3810469,Conducente,M,Illeso
3810469,Conducente,F,Illeso
3810470,Conducente,M,Illeso
3810470,Passeggero,F,Illeso
3810470,Conducente,M,Illeso
3810471,Conducente,F,Illeso
3810471,Conducente,F,Illeso
3810471,Conducente,M,Illeso
3810476,Pedone,M,Rimandato
3810476,Conducente,F,Illeso
3810479,Conducente,M,Rimandato
3810479,Passeggero,F,Illeso
3810479,Passeggero,F,Illeso
3810479,Conducente,F,Illeso
3810481,Conducente,M,Illeso
3810481,Passeggero,M,Illeso
3810487,Conducente,M,Illeso
3810487,Conducente,F,Illeso
3810487,Passeggero,F,Illeso
3810490,Conducente,F,Illeso
3810492,Conducente,F,Illeso
3810492,Conducente,F,Illeso
3810492,Passeggero,M,Illeso
3810502,Conducente,F,Illeso
3810502,Passeggero,M,Illeso
3810502,Passeggero,F,Illeso
3810503,Conducente,M,Illeso
3810504,Conducente,M,Rimandato
3810504,Passeggero,F,Rimandato
3810504,Conducente,M,Illeso
3810510,Conducente,M,Illeso
3810511,Conducente,M,Illeso
3810511,Passeggero,M,Illeso
3810511,Conducente,M,Illeso
3810511,Passeggero,F,Illeso
3810511,Passeggero,F,Illeso
3810511,Passeggero,F,Illeso
3810512,Conducente,M,Illeso
