ID,Citta',Via,FondoStradale,Pavimentazione,Illuminazione
3747577,Roma,VIA ANAGNINA,Asciutto,Asfaltata,Ore Diurne
3747577,Roma,VIA ANAGNINA,Asciutto,Asfaltata,Ore Diurne
3747577,Roma,VIA ANAGNINA,Asciutto,Asfaltata,Ore Diurne
3747628,Roma,VIA WALTER PROCACCINI,Asciutto,Asfaltata,Sufficiente
3747633,Roma,VIA DEL FONTANILE DI CARCARICOLA,,,
3747633,Roma,VIA DEL FONTANILE DI CARCARICOLA,,,
3747638,Roma,VIA COLLATINA,,,
3747639,Roma,CIRCONVALLAZIONE ORIENTALE,Asciutto,Asfaltata,Ore Diurne
3747639,Roma,CIRCONVALLAZIONE ORIENTALE,Asciutto,Asfaltata,Ore Diurne
3747639,Roma,CIRCONVALLAZIONE ORIENTALE,Asciutto,Asfaltata,Ore Diurne
3747640,Roma,VIA DELL'ACQUA VERGINE,Asciutto,Con buche,Ore Diurne
3747643,Roma,VIA CASILINA,Asciutto,Asfaltata,Sufficiente
3747649,Roma,VIALE OXFORD,Asciutto,Asfaltata,Sufficiente
3747649,Roma,VIALE OXFORD,Asciutto,Asfaltata,Sufficiente
3747649,Roma,VIALE OXFORD,Asciutto,Asfaltata,Sufficiente
3747649,Roma,VIALE OXFORD,Asciutto,Asfaltata,Sufficiente
3747654,Roma,VIA CORINALDO,Asciutto,Asfaltata,Sufficiente
3747654,Roma,VIA CORINALDO,Asciutto,Asfaltata,Sufficiente
3747654,Roma,VIA CORINALDO,Asciutto,Asfaltata,Sufficiente
3747654,Roma,VIA CORINALDO,Asciutto,Asfaltata,Sufficiente
3747654,Roma,VIA CORINALDO,Asciutto,Asfaltata,Sufficiente
3747659,Roma,VIA GENNARO MONDAINI,Asciutto,Asfaltata,Ore Diurne
3747659,Roma,VIA GENNARO MONDAINI,Asciutto,Asfaltata,Ore Diurne
3747659,Roma,VIA GENNARO MONDAINI,Asciutto,Asfaltata,Ore Diurne
3747661,Roma,VIALE BRUNO RIZZIERI,Asciutto,Asfaltata,Sufficiente
3747661,Roma,VIALE BRUNO RIZZIERI,Asciutto,Asfaltata,Sufficiente
3747661,Roma,VIALE BRUNO RIZZIERI,Asciutto,Asfaltata,Sufficiente
3747666,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne
3747666,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne
3747666,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne
3747720,Roma,PIAZZA DI CINECITTA',Asciutto,Asfaltata,Ore Diurne
3747720,Roma,PIAZZA DI CINECITTA',Asciutto,Asfaltata,Ore Diurne
3747724,Roma,PIAZZA DI CINECITTA',Asciutto,Asfaltata,Ore Diurne
3747724,Roma,PIAZZA DI CINECITTA',Asciutto,Asfaltata,Ore Diurne
3747724,Roma,PIAZZA DI CINECITTA',Asciutto,Asfaltata,Ore Diurne
3747724,Roma,PIAZZA DI CINECITTA',Asciutto,Asfaltata,Ore Diurne
3748017,Roma,VIA CASTRUCCIO CASTRACANE,Asciutto,Asfaltata,Sufficiente
3748017,Roma,VIA CASTRUCCIO CASTRACANE,Asciutto,Asfaltata,Sufficiente
3748033,Roma,VIA DEL TRULLO,Asciutto,Asfaltata,Ore Diurne
3748033,Roma,VIA DEL TRULLO,Asciutto,Asfaltata,Ore Diurne
3748042,Roma,VIA DELLA STAZIONE DI PONTE GALERIA,Asciutto,Asfaltata,Ore Diurne
3748042,Roma,VIA DELLA STAZIONE DI PONTE GALERIA,Asciutto,Asfaltata,Ore Diurne
3748042,Roma,VIA DELLA STAZIONE DI PONTE GALERIA,Asciutto,Asfaltata,Ore Diurne
3748042,Roma,VIA DELLA STAZIONE DI PONTE GALERIA,Asciutto,Asfaltata,Ore Diurne
3748049,Roma,VIA FRANCESCO GRIMALDI,Asciutto,Asfaltata,Ore Diurne
3748049,Roma,VIA FRANCESCO GRIMALDI,Asciutto,Asfaltata,Ore Diurne
3748059,Roma,VIA DELLA MURATELLA,Asciutto,Asfaltata,Insufficiente
3748059,Roma,VIA DELLA MURATELLA,Asciutto,Asfaltata,Insufficiente
3748059,Roma,VIA DELLA MURATELLA,Asciutto,Asfaltata,Insufficiente
3748059,Roma,VIA DELLA MURATELLA,Asciutto,Asfaltata,Insufficiente
3748062,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Inesistente
3748062,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Inesistente
3748064,Roma,VIA COLLATINA,Asciutto,Asfaltata,Ore Diurne
3748064,Roma,VIA COLLATINA,Asciutto,Asfaltata,Ore Diurne
3748064,Roma,VIA COLLATINA,Asciutto,Asfaltata,Ore Diurne
3748070,Roma,VIA PORTUENSE,Asciutto,Asfaltata,Ore Diurne
3748071,Roma,VIA DELLA PISANA,Asciutto,Asfaltata,Inesistente
3748074,Roma,VIA LUIGI ERCOLE MORSELLI,Asciutto,Con buche,Inesistente
3748081,Roma,VIA DEL MARE,Asciutto,Asfaltata,Insufficiente
3748081,Roma,VIA DEL MARE,Asciutto,Asfaltata,Insufficiente
3748081,Roma,VIA DEL MARE,Asciutto,Asfaltata,Insufficiente
3748081,Roma,VIA DEL MARE,Asciutto,Asfaltata,Insufficiente
3748082,Roma,LUNGOMARE AMERIGO VESPUCCI,Asciutto,Asfaltata,Ore Diurne
3748082,Roma,LUNGOMARE AMERIGO VESPUCCI,Asciutto,Asfaltata,Ore Diurne
3748082,Roma,LUNGOMARE AMERIGO VESPUCCI,Asciutto,Asfaltata,Ore Diurne
3748082,Roma,LUNGOMARE AMERIGO VESPUCCI,Asciutto,Asfaltata,Ore Diurne
3748087,Roma,PIAZZA LAURO DE BOSIS,Asciutto,Asfaltata,Ore Diurne
3748087,Roma,PIAZZA LAURO DE BOSIS,Asciutto,Asfaltata,Ore Diurne
3748091,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne
3748091,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne
3748100,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne
3748100,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne
3748100,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne
3748111,Roma,VIA DEL MARE,,,
3748111,Roma,VIA DEL MARE,,,
3748111,Roma,VIA DEL MARE,,,
3748111,Roma,VIA DEL MARE,,,
3748111,Roma,VIA DEL MARE,,,
3748111,Roma,VIA DEL MARE,,,
3748111,Roma,VIA DEL MARE,,,
3748111,Roma,VIA DEL MARE,,,
3748111,Roma,VIA DEL MARE,,,
3748123,Roma,VIALE ANICIO GALLO,Asciutto,Asfaltata,Sufficiente
3748123,Roma,VIALE ANICIO GALLO,Asciutto,Asfaltata,Sufficiente
3748126,Roma,LARGO DAMIANO CHIESA,Asciutto,Asfaltata,Sufficiente
3748126,Roma,LARGO DAMIANO CHIESA,Asciutto,Asfaltata,Sufficiente
3748126,Roma,LARGO DAMIANO CHIESA,Asciutto,Asfaltata,Sufficiente
3748127,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Sufficiente
3748127,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Sufficiente
3748127,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Sufficiente
3748127,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Sufficiente
3748127,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Sufficiente
3748142,Roma,VIA DELLA PINETA SACCHETTI,Asciutto,Asfaltata,Sufficiente
3748144,Roma,VIA BELMONTE IN SABINA,Asciutto,Asfaltata,Ore Diurne
3748144,Roma,VIA BELMONTE IN SABINA,Asciutto,Asfaltata,Ore Diurne
3748150,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne
3748150,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne
3748150,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne
3748154,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Sufficiente
3748154,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Sufficiente
3748159,Roma,PIAZZALE DELLA POSTA,,,
3748159,Roma,PIAZZALE DELLA POSTA,,,
3748166,Roma,VIADOTTO GIUSEPPE SARAGAT,Asciutto,Asfaltata,Ore Diurne
3748169,Roma,PIAZZALE JONIO,Asciutto,Asfaltata,Ore Diurne
3748169,Roma,PIAZZALE JONIO,Asciutto,Asfaltata,Ore Diurne
3748169,Roma,PIAZZALE JONIO,Asciutto,Asfaltata,Ore Diurne
3748169,Roma,PIAZZALE JONIO,Asciutto,Asfaltata,Ore Diurne
3748169,Roma,PIAZZALE JONIO,Asciutto,Asfaltata,Ore Diurne
3748188,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne
3748188,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne
3748188,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne
3748188,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne
3748200,Roma,VIA VAL DI SANGRO,Asciutto,Asfaltata,Ore Diurne
3748200,Roma,VIA VAL DI SANGRO,Asciutto,Asfaltata,Ore Diurne
3748200,Roma,VIA VAL DI SANGRO,Asciutto,Asfaltata,Ore Diurne
3748200,Roma,VIA VAL DI SANGRO,Asciutto,Asfaltata,Ore Diurne
3748201,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne
3748201,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne
3748201,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne
3748201,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne
3748204,Roma,SALITA DEL GRILLO,Asciutto,Asfaltata,Ore Diurne
3748204,Roma,SALITA DEL GRILLO,Asciutto,Asfaltata,Ore Diurne
3748204,Roma,SALITA DEL GRILLO,Asciutto,Asfaltata,Ore Diurne
3748205,Roma,VIA DEI CICLAMINI,Asciutto,Asfaltata,Ore Diurne
3748205,Roma,VIA DEI CICLAMINI,Asciutto,Asfaltata,Ore Diurne
3748205,Roma,VIA DEI CICLAMINI,Asciutto,Asfaltata,Ore Diurne
3748205,Roma,VIA DEI CICLAMINI,Asciutto,Asfaltata,Ore Diurne
3748205,Roma,VIA DEI CICLAMINI,Asciutto,Asfaltata,Ore Diurne
3748208,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne
3748221,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne
3748221,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne
3748221,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne
3748222,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne
3748222,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne
3748237,Roma,VIADOTTO SANDRO PERTINI,Asciutto,Asfaltata,Ore Diurne
3748237,Roma,VIADOTTO SANDRO PERTINI,Asciutto,Asfaltata,Ore Diurne
3748237,Roma,VIADOTTO SANDRO PERTINI,Asciutto,Asfaltata,Ore Diurne
3748237,Roma,VIADOTTO SANDRO PERTINI,Asciutto,Asfaltata,Ore Diurne
3748237,Roma,VIADOTTO SANDRO PERTINI,Asciutto,Asfaltata,Ore Diurne
3748239,Roma,VIALE KANT,,,
3748239,Roma,VIALE KANT,,,
3748242,Roma,VIALE DEI ROMAGNOLI,Asciutto,Asfaltata,Ore Diurne
3748256,Roma,VIA SANDRO PENNA,,,
3748264,Roma,LARGO DOMENICO DE DOMINICIS,Asciutto,Asfaltata,Sufficiente
3748264,Roma,LARGO DOMENICO DE DOMINICIS,Asciutto,Asfaltata,Sufficiente
3748273,Roma,VIA ANASTASIO II,Asciutto,Asfaltata,Sufficiente
3748273,Roma,VIA ANASTASIO II,Asciutto,Asfaltata,Sufficiente
3748282,Roma,VIA GIUSEPPE MICALI,Asciutto,Asfaltata,Sufficiente
3748286,Roma,VIA LUIGI CAPUANA,Asciutto,Asfaltata,Sufficiente
3748286,Roma,VIA LUIGI CAPUANA,Asciutto,Asfaltata,Sufficiente
3748297,Roma,PIAZZALE DEGLI EROI,Asciutto,Asfaltata,Sufficiente
3748297,Roma,PIAZZALE DEGLI EROI,Asciutto,Asfaltata,Sufficiente
3748302,Roma,VIA ADDA,Asciutto,Asfaltata,Sufficiente
3748305,Roma,VIA ASMARA,Asciutto,Asfaltata,Sufficiente
3748311,Roma,CIRCONVALLAZIONE SALARIA,Asciutto,Asfaltata,Ore Diurne
3748313,Roma,VIALE MARESCIALLO PILSUDSKI,Sdrucciolevole (terriccio),Asfaltata,Ore Diurne
3748313,Roma,VIALE MARESCIALLO PILSUDSKI,Sdrucciolevole (terriccio),Asfaltata,Ore Diurne
3748313,Roma,VIALE MARESCIALLO PILSUDSKI,Sdrucciolevole (terriccio),Asfaltata,Ore Diurne
3748313,Roma,VIALE MARESCIALLO PILSUDSKI,Sdrucciolevole (terriccio),Asfaltata,Ore Diurne
3748314,Roma,VIA CARLO LIVI,Asciutto,Asfaltata,Ore Diurne
3748314,Roma,VIA CARLO LIVI,Asciutto,Asfaltata,Ore Diurne
3748316,Roma,VIA RODOLFO VALENTINO,Asciutto,Asfaltata,Ore Diurne
3748317,Roma,VIA SALARIA,Asciutto,Asfaltata,Ore Diurne
3748317,Roma,VIA SALARIA,Asciutto,Asfaltata,Ore Diurne
3748317,Roma,VIA SALARIA,Asciutto,Asfaltata,Ore Diurne
3748321,Roma,VIALE DELLA MOSCHEA,Asciutto,Strada pavimentata dissestata,Sufficiente
3748327,Roma,CORSO VITTORIO EMANUELE II,Asciutto,Asfaltata,Sufficiente
3748327,Roma,CORSO VITTORIO EMANUELE II,Asciutto,Asfaltata,Sufficiente
3748331,Roma,VIA LATINA,Asciutto,Asfaltata,Sufficiente
3748333,Roma,VIALE MONFORTANI,Asciutto,Asfaltata,Ore Diurne
3748333,Roma,VIALE MONFORTANI,Asciutto,Asfaltata,Ore Diurne
3748335,Roma,VIA NOMENTANA NUOVA,Asciutto,Asfaltata,Sufficiente
3748342,Roma,VIALE JONIO,Asciutto,Asfaltata,Ore Diurne
3748342,Roma,VIALE JONIO,Asciutto,Asfaltata,Ore Diurne
3748353,Roma,VIA LUIGI MORANDI,Asciutto,Asfaltata,Ore Diurne
3748353,Roma,VIA LUIGI MORANDI,Asciutto,Asfaltata,Ore Diurne
3748357,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Sufficiente
3748374,Roma,VIA MARIANO STABILE,Asciutto,Asfaltata,Ore Diurne
3748374,Roma,VIA MARIANO STABILE,Asciutto,Asfaltata,Ore Diurne
3748374,Roma,VIA MARIANO STABILE,Asciutto,Asfaltata,Ore Diurne
3748384,Roma,VIALE PALMIRO TOGLIATTI,Asciutto,Asfaltata,Sufficiente
3748384,Roma,VIALE PALMIRO TOGLIATTI,Asciutto,Asfaltata,Sufficiente
3748408,Roma,VIALE DELLA VITTORIA,Asciutto,Asfaltata,Ore Diurne
3748426,Roma,VIALE DELLE MEDAGLIE D'ORO,Asciutto,Asfaltata,Sufficiente
3748426,Roma,VIALE DELLE MEDAGLIE D'ORO,Asciutto,Asfaltata,Sufficiente
3748438,Roma,VIA ROCCAFORTE DEL GRECO,,,
3748454,Roma,VIA S. GIUSEPPE DA COPERTINO,Asciutto,Asfaltata,Ore Diurne
3748454,Roma,VIA S. GIUSEPPE DA COPERTINO,Asciutto,Asfaltata,Ore Diurne
3748501,Roma,VIA VINCENZO TOMASSINI,Asciutto,Asfaltata,Ore Diurne
3748501,Roma,VIA VINCENZO TOMASSINI,Asciutto,Asfaltata,Ore Diurne
3748501,Roma,VIA VINCENZO TOMASSINI,Asciutto,Asfaltata,Ore Diurne
3748501,Roma,VIA VINCENZO TOMASSINI,Asciutto,Asfaltata,Ore Diurne
3748509,Roma,VIA DELLA PINETA SACCHETTI,Asciutto,Asfaltata,Ore Diurne
3748509,Roma,VIA DELLA PINETA SACCHETTI,Asciutto,Asfaltata,Ore Diurne
3748573,Roma,VIA CASILINA,Asciutto,Asfaltata,Sufficiente
3748573,Roma,VIA CASILINA,Asciutto,Asfaltata,Sufficiente
3748573,Roma,VIA CASILINA,Asciutto,Asfaltata,Sufficiente
3748573,Roma,VIA CASILINA,Asciutto,Asfaltata,Sufficiente
3748573,Roma,VIA CASILINA,Asciutto,Asfaltata,Sufficiente
3748577,Roma,PIAZZA GIOVENALE,Asciutto,Asfaltata,Ore Diurne
3748577,Roma,PIAZZA GIOVENALE,Asciutto,Asfaltata,Ore Diurne
3748577,Roma,PIAZZA GIOVENALE,Asciutto,Asfaltata,Ore Diurne
3748607,Roma,VIA DI SELVA CANDIDA,Asciutto,Asfaltata,Ore Diurne
3748625,Roma,PIAZZA ADRIANA,Asciutto,Asfaltata,Sufficiente
3748625,Roma,PIAZZA ADRIANA,Asciutto,Asfaltata,Sufficiente
3748625,Roma,PIAZZA ADRIANA,Asciutto,Asfaltata,Sufficiente
3748656,Roma,VIA COLA DI RIENZO,Asciutto,Acciotolata,Ore Diurne
3748656,Roma,VIA COLA DI RIENZO,Asciutto,Acciotolata,Ore Diurne
3748656,Roma,VIA COLA DI RIENZO,Asciutto,Acciotolata,Ore Diurne
3748663,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Sufficiente
3748685,Roma,VIA SABOTINO,Asciutto,Asfaltata,Ore Diurne
3748685,Roma,VIA SABOTINO,Asciutto,Asfaltata,Ore Diurne
3748685,Roma,VIA SABOTINO,Asciutto,Asfaltata,Ore Diurne
3748707,Roma,VIALE GIUSEPPE MAZZINI,Asciutto,Asfaltata,Sufficiente
3748707,Roma,VIALE GIUSEPPE MAZZINI,Asciutto,Asfaltata,Sufficiente
3748707,Roma,VIALE GIUSEPPE MAZZINI,Asciutto,Asfaltata,Sufficiente
3748724,Roma,VIA DI CASAL DEL MARMO,Asciutto,Asfaltata,Ore Diurne
3748777,Roma,PIAZZALE VAN GOGH,Asciutto,Asfaltata,Sufficiente
3748777,Roma,PIAZZALE VAN GOGH,Asciutto,Asfaltata,Sufficiente
3748789,Roma,VIA ANAGNINA,Asciutto,Asfaltata,Ore Diurne
3748789,Roma,VIA ANAGNINA,Asciutto,Asfaltata,Ore Diurne
3748808,Roma,VIA SICULIANA,Asciutto,Asfaltata,Sufficiente
3748821,Roma,VIA PORTUENSE,Asciutto,Asfaltata,Ore Diurne
3748821,Roma,VIA PORTUENSE,Asciutto,Asfaltata,Ore Diurne
3748825,Roma,VIA DEI MONTI DI PIETRALATA,Asciutto,Asfaltata,Ore Diurne
3748825,Roma,VIA DEI MONTI DI PIETRALATA,Asciutto,Asfaltata,Ore Diurne
3748825,Roma,VIA DEI MONTI DI PIETRALATA,Asciutto,Asfaltata,Ore Diurne
3748835,Roma,VIA AMEDEO SOMMOVIGO,Asciutto,Asfaltata,Ore Diurne
3748841,Roma,VIA DI PORTONACCIO,Asciutto,Asfaltata,Ore Diurne
3748841,Roma,VIA DI PORTONACCIO,Asciutto,Asfaltata,Ore Diurne
3748841,Roma,VIA DI PORTONACCIO,Asciutto,Asfaltata,Ore Diurne
3748904,Roma,PIAZZALE CLODIO,Asciutto,Asfaltata,Ore Diurne
3748904,Roma,PIAZZALE CLODIO,Asciutto,Asfaltata,Ore Diurne
3748945,Roma,VIA CORNELIA,Asciutto,Asfaltata,Sufficiente
3748945,Roma,VIA CORNELIA,Asciutto,Asfaltata,Sufficiente
3748945,Roma,VIA CORNELIA,Asciutto,Asfaltata,Sufficiente
3748945,Roma,VIA CORNELIA,Asciutto,Asfaltata,Sufficiente
3748949,Roma,VIA AURELIA,Asciutto,Asfaltata,Sufficiente
3748949,Roma,VIA AURELIA,Asciutto,Asfaltata,Sufficiente
3748949,Roma,VIA AURELIA,Asciutto,Asfaltata,Sufficiente
3748960,Roma,VIA DEI MONTI DI PRIMAVALLE,Asciutto,Asfaltata,Sufficiente
3748960,Roma,VIA DEI MONTI DI PRIMAVALLE,Asciutto,Asfaltata,Sufficiente
3748965,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne
3748965,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne
3748965,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne
3748965,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne
3748966,Roma,VIA DI CASAL DEL MARMO,Asciutto,Con buche,Sufficiente
3748971,Roma,VIA NAZARETH,Asciutto,Asfaltata,Sufficiente
3748977,Roma,VIA CORNELIO NEPOTE,Asciutto,Asfaltata,Sufficiente
3748977,Roma,VIA CORNELIO NEPOTE,Asciutto,Asfaltata,Sufficiente
3748979,Roma,VIA GREGORIO XI,Asciutto,Asfaltata,Sufficiente
3748987,Roma,VIA DEL QUARTACCIO,Asciutto,Asfaltata,Ore Diurne
3748987,Roma,VIA DEL QUARTACCIO,Asciutto,Asfaltata,Ore Diurne
3748988,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne
3748990,Roma,VIA GUIDO MAZZONI,Asciutto,Asfaltata,Ore Diurne
3748990,Roma,VIA GUIDO MAZZONI,Asciutto,Asfaltata,Ore Diurne
3749011,Roma,VIADOTTO GIOVANNI GRONCHI,Asciutto,Asfaltata,Ore Diurne
3749064,Roma,VIA NAZARETH,Asciutto,Asfaltata,Ore Diurne
3749064,Roma,VIA NAZARETH,Asciutto,Asfaltata,Ore Diurne
3749064,Roma,VIA NAZARETH,Asciutto,Asfaltata,Ore Diurne
3749082,Roma,VIA PONTINA,Bagnato (pioggia),Asfaltata,Insufficiente
3749082,Roma,VIA PONTINA,Bagnato (pioggia),Asfaltata,Insufficiente
3749109,Roma,VIA ENRICO FERMI,Asciutto,Asfaltata,Ore Diurne
3749109,Roma,VIA ENRICO FERMI,Asciutto,Asfaltata,Ore Diurne
3749109,Roma,VIA ENRICO FERMI,Asciutto,Asfaltata,Ore Diurne
3749119,Roma,VIA AURELIA,Asciutto,Asfaltata,Ore Diurne
3749122,Roma,VIA AURELIA,Asciutto,Asfaltata,Ore Diurne
3749122,Roma,VIA AURELIA,Asciutto,Asfaltata,Ore Diurne
3749166,Roma,VIA FEDERICO OZANAM,Asciutto,Asfaltata,Sufficiente
3749166,Roma,VIA FEDERICO OZANAM,Asciutto,Asfaltata,Sufficiente
3749166,Roma,VIA FEDERICO OZANAM,Asciutto,Asfaltata,Sufficiente
3749166,Roma,VIA FEDERICO OZANAM,Asciutto,Asfaltata,Sufficiente
3749166,Roma,VIA FEDERICO OZANAM,Asciutto,Asfaltata,Sufficiente
3749166,Roma,VIA FEDERICO OZANAM,Asciutto,Asfaltata,Sufficiente
3749166,Roma,VIA FEDERICO OZANAM,Asciutto,Asfaltata,Sufficiente
3749166,Roma,VIA FEDERICO OZANAM,Asciutto,Asfaltata,Sufficiente
3749181,Roma,VIA DI CENTOCELLE,Asciutto,Asfaltata,Ore Diurne
3749181,Roma,VIA DI CENTOCELLE,Asciutto,Asfaltata,Ore Diurne
3749181,Roma,VIA DI CENTOCELLE,Asciutto,Asfaltata,Ore Diurne
3749185,Roma,VIA DELLA STAZIONE AURELIA,,,
3749305,Roma,VIA AURELIA,Asciutto,Asfaltata,Ore Diurne
3749395,Roma,VIALE DI TOR MARANCIA,Asciutto,Asfaltata,Ore Diurne
3749395,Roma,VIALE DI TOR MARANCIA,Asciutto,Asfaltata,Ore Diurne
3749395,Roma,VIALE DI TOR MARANCIA,Asciutto,Asfaltata,Ore Diurne
3749395,Roma,VIALE DI TOR MARANCIA,Asciutto,Asfaltata,Ore Diurne
3749423,Roma,VIA FONTEIANA,Asciutto,Asfaltata,Ore Diurne
3749423,Roma,VIA FONTEIANA,Asciutto,Asfaltata,Ore Diurne
3749479,Roma,VIALE CARSO,Asciutto,In cubetti di porfido,Ore Diurne
3749479,Roma,VIALE CARSO,Asciutto,In cubetti di porfido,Ore Diurne
3749482,Roma,VIA DI BOCCEA,Asciutto,Asfaltata,Ore Diurne
3749482,Roma,VIA DI BOCCEA,Asciutto,Asfaltata,Ore Diurne
3749501,Roma,VIA LATINA,Asciutto,Asfaltata,Ore Diurne
3749501,Roma,VIA LATINA,Asciutto,Asfaltata,Ore Diurne
3749504,Roma,VIA APPIA NUOVA,,,
3749669,Roma,VIA PONTINA,Bagnato (pioggia),Asfaltata,Insufficiente
3749807,Roma,VIA LAURENTINA,Asciutto,Con buche,Ore Diurne
3749807,Roma,VIA LAURENTINA,Asciutto,Con buche,Ore Diurne
3749807,Roma,VIA LAURENTINA,Asciutto,Con buche,Ore Diurne
3749807,Roma,VIA LAURENTINA,Asciutto,Con buche,Ore Diurne
3749817,Roma,VIA CILICIA,Asciutto,Asfaltata,Ore Diurne
3749831,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne
3749831,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne
3749831,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne
3749831,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne
3749831,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne
3749836,Roma,LUNGOTEVERE DEI SANGALLO,Asciutto,Asfaltata,Ore Diurne
3749836,Roma,LUNGOTEVERE DEI SANGALLO,Asciutto,Asfaltata,Ore Diurne
3749852,Roma,VIALE PALMIRO TOGLIATTI,Asciutto,Asfaltata,Ore Diurne
3749852,Roma,VIALE PALMIRO TOGLIATTI,Asciutto,Asfaltata,Ore Diurne
3749854,Roma,VIA DEL FORO ITALICO,Asciutto,Asfaltata,Ore Diurne
3749854,Roma,VIA DEL FORO ITALICO,Asciutto,Asfaltata,Ore Diurne
3749861,Roma,VIA CAVOUR,Asciutto,Asfaltata,Sufficiente
3749861,Roma,VIA CAVOUR,Asciutto,Asfaltata,Sufficiente
3749862,Roma,VIA DI SAPONARA,,,
3749862,Roma,VIA DI SAPONARA,,,
3749865,Roma,VIA VEIENTANA VETERE,Asciutto,Asfaltata,Ore Diurne
3749865,Roma,VIA VEIENTANA VETERE,Asciutto,Asfaltata,Ore Diurne
3749884,Roma,VIA FRANCESCO CRISPI,Bagnato (pioggia),Acciotolata,Sufficiente
3749884,Roma,VIA FRANCESCO CRISPI,Bagnato (pioggia),Acciotolata,Sufficiente
3749888,Roma,PIAZZA QUINTO CURZIO,Asciutto,Asfaltata,Sufficiente
3749888,Roma,PIAZZA QUINTO CURZIO,Asciutto,Asfaltata,Sufficiente
3749888,Roma,PIAZZA QUINTO CURZIO,Asciutto,Asfaltata,Sufficiente
3749892,Roma,VIA FLAMINIA,Asciutto,Asfaltata,Sufficiente
3749892,Roma,VIA FLAMINIA,Asciutto,Asfaltata,Sufficiente
3749892,Roma,VIA FLAMINIA,Asciutto,Asfaltata,Sufficiente
3749899,Roma,VIA DEL MARE,Asciutto,Asfaltata,Ore Diurne
3749899,Roma,VIA DEL MARE,Asciutto,Asfaltata,Ore Diurne
3749899,Roma,VIA DEL MARE,Asciutto,Asfaltata,Ore Diurne
3749912,Roma,VIA DI LUNGHEZZINA,,,
3749913,Roma,VIA IGNAZIO PETTINENGO,Asciutto,Asfaltata,Ore Diurne
3749913,Roma,VIA IGNAZIO PETTINENGO,Asciutto,Asfaltata,Ore Diurne
3749914,Roma,VIALE DELL'OCEANO ATLANTICO,Asciutto,Asfaltata,Ore Diurne
3749914,Roma,VIALE DELL'OCEANO ATLANTICO,Asciutto,Asfaltata,Ore Diurne
3749914,Roma,VIALE DELL'OCEANO ATLANTICO,Asciutto,Asfaltata,Ore Diurne
3749914,Roma,VIALE DELL'OCEANO ATLANTICO,Asciutto,Asfaltata,Ore Diurne
